stt,tên việc,link
11,Nhân Viên Kỹ Thuật Bảo Hành,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bao-hanh-xvi6090511
12,Kỹ Sư Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-tu-dong-hoa-xvi6102310
13,Chuyên Viên Tư Vấn,https://vn.joboko.com/viec-lam-chuyen-vien-tu-van-xvi6059058
14,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6066522
15,Kỹ Sư Cơ Điện/ Giám Sát MEP Từ 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-su-co-dien-giam-sat-mep-tu-1-nam-kinh-nghiem-xvi6070078
16,Kỹ Sư Cơ- Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-dien-ctn-hvac-pccc-xvi5786466
17,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
18,Nhân Viên Vận Hành Ép Viên - Ngành Cám,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-ep-vien-nganh-cam-xvi6086214
19,Chuyên Viên Kinh Doanh Điện/ Điện Nhẹ/ Điện Thông Minh,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-dien-dien-nhe-dien-thong-minh-xvi6089167
20,Nhân Viên Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-xvi6091991
21,Power BI Developer,https://vn.joboko.com/viec-lam-power-bi-developer-xvi6019500
22,Motion Designer (Thiết Kế 2D),https://vn.joboko.com/viec-lam-motion-designer-thiet-ke-2d-xvi6073253
23,"Kỹ Thuật Các Ngành: Máy Tính, Máy In-Photo, Camera",https://vn.joboko.com/viec-lam-ky-thuat-cac-nganh-may-tinh-may-in-photo-camera-xvi6111475
24,Kỹ Sư Điện Tử,https://vn.joboko.com/viec-lam-ky-su-dien-tu-xvi6019895
25,Trưởng Phòng Kỹ Thuật,https://vn.joboko.com/viec-lam-truong-phong-ky-thuat-xvi6101557
26,Lập Trình Viên Fullstack React + Nodejs/PHP,https://vn.joboko.com/viec-lam-lap-trinh-vien-fullstack-react-nodejs-php-xvi6076999
27,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi6111463
28,Kỹ Sư Cơ Điện Sống Ở Hà Nội Và Các Tỉnh Miền Bắc Làm Việc Tại Hiện Trường,https://vn.joboko.com/viec-lam-ky-su-co-dien-song-o-ha-noi-va-cac-tinh-mien-bac-lam-viec-tai-hien-truong-xvi6055483
29,Nhân Viên Tư Vấn Bán Hàng/ Kỹ Thuật Tại Nghệ An,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-ban-hang-ky-thuat-tai-nghe-an-xvi5890999
30,Chuyên Viên Công Nghệ Thông Tin,https://vn.joboko.com/viec-lam-chuyen-vien-cong-nghe-thong-tin-xvi6055862
31,Nam Nhân Viên Media,https://vn.joboko.com/viec-lam-nam-nhan-vien-media-quay-chup-xvi5919461
32,[Nghệ An] Cán Bộ Trắc Đạc,https://vn.joboko.com/viec-lam-nghe-an-can-bo-trac-dac-xvi6081861
33,Nhân Viên Kỹ Thuật Sửa Chữa Điện Tử,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-sua-chua-dien-tu-xvi6080084
34,AI Designer,https://vn.joboko.com/viec-lam-ai-designer-xvi6016300
35,Kỹ Sư Cơ Điện Làm Việc Tại Hiện Trường- Thu Nhập 15-20 Triệu/ Tháng,https://vn.joboko.com/viec-lam-ky-su-co-dien-lam-viec-tai-hien-truong-thu-nhap-15-20-trieu-thang-xvi6047525
36,Nhân Viên Editor,https://vn.joboko.com/viec-lam-nhan-vien-editor-xvi6065628
37,WordPress Technical Support (Yêu Cầu Tiếng Anh),https://vn.joboko.com/viec-lam-wordpress-technical-support-yeu-cau-tieng-anh-xvi6054335
38,Laboratory Analyst,https://vn.joboko.com/viec-lam-laboratory-analyst-xvi6038485
39,Kỹ Thuật Viên Điện/ Điện Nhẹ/ Điện Thông Minh,https://vn.joboko.com/viec-lam-ky-thuat-vien-dien-dien-nhe-dien-thong-minh-xvi6086275
40,"Nhân Viên Quay Dựng Video (Tân Phú, Hồ Chí Minh)",https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-video-tan-phu-ho-chi-minh-xvi6044588
41,Nhân Viên Quản Trị Hệ Thống,https://vn.joboko.com/viec-lam-nhan-vien-quan-tri-he-thong-xvi6091987
42,Lập Trình Viên WordPress Developer,https://vn.joboko.com/viec-lam-lap-trinh-vien-wordpress-developer-xvi6020551
43,Process Quality Assurance (PQA),https://vn.joboko.com/viec-lam-process-quality-assurance-pqa-xvi6080081
44,Nhân Viên Tư Vấn Phần Mềm Trực Tiếp,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-truc-tiep-xvi6073522
45,Nhân Viên Văn Phòng - Hỗ Trợ Sale Và Marketing,https://vn.joboko.com/viec-lam-nhan-vien-van-phong-ho-tro-sale-va-marketing-xvi6078979
46,Nhân Viên Bảo Trì Thiết Bị Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-thiet-bi-dien-xvi6039765
47,Animation,https://vn.joboko.com/viec-lam-animation-xvi5851449
