stt,tên việc,link
15,Trực Phụ Lò,https://vn.joboko.com/viec-lam-truc-phu-lo-xvi6074655
16,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107906
17,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107967
18,Nhân Viên Hỗ Trợ Kỹ Thuật ĐTDĐ/Laptop,https://vn.joboko.com/viec-lam-nhan-vien-ho-tro-ky-thuat-dtdd-laptop-viet-yen-bac-giang-xvi5241650
19,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi6062714
20,Nhân Viên Kỹ Thuật Điện/Điện Tử/Viễn Thông,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-dien-tu-vien-thong-xvi6059063
21,Nhân Viên Phát Triển Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-thi-truong-xvi5976491
22,Thủ Kho Cơ Điện,https://vn.joboko.com/viec-lam-thu-kho-co-dien-xvi5951331
23,Kỹ Sư Lò Hơi,https://vn.joboko.com/viec-lam-ky-su-lo-hoi-xvi6076919
24,"Học Viên Tuabin Điện, Lò Hơi, CI, Hóa (Xử Lý Nước)",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-dien-lo-hoi-ci-hoa-xu-ly-nuoc-xvi6076810
25,"Học Viên Tuabin Điện, Lò Hơi, CI, Hóa (Xử Lý Nước)",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-dien-lo-hoi-ci-hoa-xu-ly-nuoc-xvi6076922
26,Trực Xử Lý Nước,https://vn.joboko.com/viec-lam-truc-xu-ly-nuoc-xvi6081321
27,Nhân Viên Kỹ Thuật- Bộ Phận Wheel,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bo-phan-wheel-xvi6080846
28,Nhân Viên Điện- Bộ Phận Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-dien-bo-phan-co-dien-xvi6040205
29,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6078716
30,PHP Developer,https://vn.joboko.com/viec-lam-php-developer-xvi6091763
31,"Trực Phụ Lò Hơi, Tuabin Điện",https://vn.joboko.com/viec-lam-truc-phu-lo-hoi-tuabin-dien-xvi6076984
32,Foxconn Bắc Giang Tuyển Gấp Kỹ Sư TE (Test Engineer),https://vn.joboko.com/viec-lam-foxconn-bac-giang-tuyen-gap-ky-su-te-test-engineer-xvi6085832
33,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
34,Chuyên Viên IT Thu Nhập Hấp Dẫn Deal Theo Năng Lực,https://vn.joboko.com/viec-lam-chuyen-vien-it-thu-nhap-hap-dan-deal-theo-nang-luc-xvi6108269
35,Nhân Viên ERP,https://vn.joboko.com/viec-lam-nhan-vien-erp-xvi6099836
36,[Gấp] Nhân Viên IT - Từ 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-gap-nhan-vien-it-tu-1-nam-kinh-nghiem-xvi6033120
37,Kỹ Thuật Viên Điện / Điều Khiển (Nam) Không Yêu Cầu Kinh Nghiệm Tại Hải Phòng Hoặc Bắc Giang,https://vn.joboko.com/viec-lam-ky-thuat-vien-dien-dieu-khien-nam-khong-yeu-cau-kinh-nghiem-tai-hai-phong-hoac-bac-giang-xvi6057389
38,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
39,Kỹ Thuật Điện Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-thuat-dien-tu-dong-hoa-xvi6108972
40,Kỹ Sư Điện Nước (MEP),https://vn.joboko.com/viec-lam-ky-su-dien-nuoc-mep-xvi6111741
41,Nhân Viên Edit Video Kênh Youtube,https://vn.joboko.com/viec-lam-nhan-vien-edit-video-kenh-youtube-xvi6076920
42,Học Viên Hóa( Không Yêu Cầu Kinh Nghiệm),https://vn.joboko.com/viec-lam-hoc-vien-hoa-khong-yeu-cau-kinh-nghiem-xvi6093978
43,Foxconn Fii Tuyển Gấp Kỹ Sư Trí Tuệ Nhân Tạo AI,https://vn.joboko.com/viec-lam-foxconn-fii-tuyen-gap-ky-su-tri-tue-nhan-tao-ai-xvi6108694
44,"Kỹ Sư Mạng, Máy Chủ & Giám Sát An Ninh",https://vn.joboko.com/viec-lam-ky-su-mang-may-chu-giam-sat-an-ninh-xvi6117051
45,"Học Viên Tuabin Điện, Lò Hơi, Hóa",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-dien-lo-hoi-hoa-xvi6097973
46,Nhân Viên ERP - Thu Nhập Up 20 Tr,https://vn.joboko.com/viec-lam-nhan-vien-erp-thu-nhap-up-20-tr-xvi6105396
47,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
48,Kỹ Thuật Viên Điện / Điều Khiển (Nam) Đi Làm Ngay,https://vn.joboko.com/viec-lam-ky-thuat-vien-dien-dieu-khien-nam-di-lam-ngay-xvi6061458
49,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
50,Kỹ Sư Trưởng Nhóm Điện Tử/ Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-truong-nhom-dien-tu-tu-dong-hoa-xvi5907454
51,"Editor Tiktok, Youtube",https://vn.joboko.com/viec-lam-editor-tiktok-youtube-xvi6001243
52,[Bắc Giang] Cán Bộ Trắc Đạc,https://vn.joboko.com/viec-lam-bac-giang-can-bo-trac-dac-xvi6081860
53,Senior MD Development Work In Bac Giang,https://vn.joboko.com/viec-lam-senior-md-development-work-in-bac-giang-xvi6056010
54,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107969
55,Nhân Viên Hồ Sơ Mảng Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-ho-so-mang-co-dien-xvi6071314
56,Tổ Trưởng Sửa Chữa,https://vn.joboko.com/viec-lam-to-truong-sua-chua-xvi6068860
57,Nhân viên Kỹ Thuật Phần Mềm,https://vn.joboko.com/viec-lam-cellphones-nhan-vien-ky-thuat-phan-mem-xvi4487263
58,Phân Tích Hóa,https://vn.joboko.com/viec-lam-phan-tich-hoa-xvi6071301
59,Kỹ Sư Tuabin Điện,https://vn.joboko.com/viec-lam-ky-su-tuabin-dien-xvi6081323
60,Kỹ Sư Lò,https://vn.joboko.com/viec-lam-ky-su-lo-xvi6071327
61,Nhân Viên Kinh Doanh - Bắc Giang,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-bac-giang-xvi4556152
62,"Học Viên Tuabin, Lò Hơi, CI, Hóa",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-lo-hoi-ci-hoa-xvi6071332
63,Vận Hành Lò Hơi - Trực Chính Lò,https://vn.joboko.com/viec-lam-van-hanh-lo-hoi-truc-chinh-lo-xvi6071325
64,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6082742
65,Kỹ Sư CI,https://vn.joboko.com/viec-lam-ky-su-ci-xvi6071308
66,Tổ Trưởng Sửa Chữa,https://vn.joboko.com/viec-lam-to-truong-sua-chua-xvi6081351
67,"Vận Hành Máy Tại Đồng Nguyên, Bắc Ninh",https://vn.joboko.com/viec-lam-van-hanh-may-tai-dong-nguyen-bac-ninh-xvi6066377
68,"Học Viên Tuabin Điện; Lò Hơi, Hóa",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-dien-lo-hoi-hoa-xvi6071321
