stt,tên việc,link
12,"Giảng Viên IELTS Full-Time [Hà Nội] - Thu Nhập 25-40 Triệu/Tháng, Có Sẵn Giáo Trình & Phần Mềm Hỗ Trợ, Lịch Dạy Linh Hoạt Tự Chọ, Đào Tạo Sư Phạm Miễn Phí",https://vn.joboko.com/viec-lam-giang-vien-ielts-full-time-ha-noi-thu-nhap-25-40-trieu-thang-co-san-giao-trinh-phan-mem-ho-tro-lich-day-linh-hoat-tu-cho-dao-tao-su-pham-mien-phi-xvi6091484
13,Kỹ Sư QS M&E,https://vn.joboko.com/viec-lam-ky-su-qs-m-e-xvi6104361
14,Kỹ Sư QS Cơ Điện,https://vn.joboko.com/viec-lam-ky-su-qs-co-dien-xvi6104386
15,"Nhân Viên Kinh Doanh Thiết Bị Gps, Camera Hành Trình.Lương Cứng 8-12tr+ Hoa Hồng.Thu Nhập 15-35tr",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thiet-bi-gps-camera-hanh-trinh-luong-cung-8-12tr-hoa-hong-thu-nhap-15-35tr-xvi6051850
16,Kỹ Sư Điện Trang Trại Chăn Nuôi,https://vn.joboko.com/viec-lam-ky-su-dien-trang-trai-chan-nuoi-xvi6113612
17,Nhân Viên Kỹ Thuật Viễn Thông,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-vien-thong-xvi6079843
18,2026 Sea Global Management Associate Program (Shopee/Monee),https://vn.joboko.com/viec-lam-2026-sea-global-management-associate-program-shopee-monee-xvi6059491
19,"Relocated Japanese Tester Linux, Windows",https://vn.joboko.com/viec-lam-relocated-japanese-tester-linux-windows-xvi6047800
20,"Kỹ Sư Điện/Cấp Thoát Nước (Công Trường), Mức Lương 15-22 Triệu",https://vn.joboko.com/viec-lam-ky-su-dien-cap-thoat-nuoc-cong-truong-muc-luong-15-22-trieu-xvi6070983
21,Kỹ Sư QS Cơ Điện,https://vn.joboko.com/viec-lam-ky-su-qs-co-dien-xvi6107084
22,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107906
23,Kỹ Sư QS Cơ Điện,https://vn.joboko.com/viec-lam-ky-su-qs-co-dien-xvi6104228
24,Nhân Viên Tư Vấn,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-xvi6110629
25,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107967
26,Nhân Viên Phát Triển Thị Trường Viễn Thông VNPT,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-thi-truong-vien-thong-vnpt-xvi6105062
27,Nhân Viên Kinh Doanh/ Sale Làm Việc Tại VNPT,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sale-lam-viec-tai-vnpt-xvi6108208
28,Thực Tập Sinh Triển Khai Phần Mềm Toàn Quốc (Fulltime),https://vn.joboko.com/viec-lam-thuc-tap-sinh-trien-khai-phan-mem-toan-quoc-fulltime-xvi6060887
29,Nhân Viên Phát Triển Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-thi-truong-xvi5976491
30,Tư Vấn Bán Hàng ĐTDĐ/Laptop/Điện Máy Tại FPT Shop,https://vn.joboko.com/viec-lam-tu-van-ban-hang-dtdd-laptop-dien-may-tai-fpt-shop-xvi6100688
31,Chuyên Viên/Chuyên Viên Cao Cấp Phát Triển Sản Phẩm Khách Hàng Doanh Nghiệp - Hội Sở Hà Đông,https://vn.joboko.com/viec-lam-chuyen-vien-chuyen-vien-cao-cap-phat-trien-san-pham-khach-hang-doanh-nghiep-hoi-so-ha-dong-xvi6098775
32,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi5947571
33,Sales Engineer C&I - Fresher,https://vn.joboko.com/viec-lam-sales-engineer-c-i-fresher-xvi6027293
34,Nhân Viên Kinh Doanh Viễn Thông,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-vien-thong-xvi6071069
35,Nhân Viên Kỹ Thuật Tòa Nhà ( Hà Nội- Hà Nam- Bắc Ninh),https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-toa-nha-ha-noi-ha-nam-bac-ninh-xvi6031175
36,Giáo Viên Cờ Vua Part/Full - Time,https://vn.joboko.com/viec-lam-giao-vien-co-vua-part-full-time-xvi5627871
37,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6078716
38,Kỹ Thuật Viên Bảo Trì,https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-dong-nai-long-an-quang-ninh-bac-ninh-xvi5917262
39,Cộng Tác Viên Kinh Doanh Phần Mềm & AI,https://vn.joboko.com/viec-lam-cong-tac-vien-kinh-doanh-phan-mem-ai-xvi6058669
40,Cộng Tác Viên Kinh Doanh Phần Mềm Menu Điện Tử,https://vn.joboko.com/viec-lam-cong-tac-vien-kinh-doanh-phan-mem-menu-dien-tu-xvi6078453
41,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6102352
42,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6040235
43,Kỹ Sư Giám Sát Điện - Điều Hoà - Cấp Thoát Nước,https://vn.joboko.com/viec-lam-ky-su-giam-sat-dien-dieu-hoa-cap-thoat-nuoc-xvi6082922
44,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6066522
45,Kỹ Sư Cơ Điện/ Giám Sát MEP Từ 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-su-co-dien-giam-sat-mep-tu-1-nam-kinh-nghiem-xvi6070078
46,Quản Lý Sản Xuất - Ngành Nghề Điện Tử SMT,https://vn.joboko.com/viec-lam-quan-ly-san-xuat-nganh-nghe-dien-tu-smt-xvi6018105
47,[HN/Hưng Yên] Công Ty Ống Đồng Toàn Phát Tuyển Dụng Nhân Viên IT Full-time 2025,https://vn.joboko.com/viec-lam-hn-hung-yen-cong-ty-ong-dong-toan-phat-tuyen-dung-nhan-vien-it-full-time-2025-xvi6110665
48,Nhân Viên Kinh Doanh (Sales Kỹ Thuật) - Tiếng Nhật,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sales-ky-thuat-tieng-nhat-xvi6112522
49,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
50,Kỹ Sư Cơ- Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-dien-ctn-hvac-pccc-xvi5786466
51,Nhân Viên Phát Triển Thị Trường Viễn Thông VNPT,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-thi-truong-vien-thong-vnpt-xvi6101687
52,Cloud Engineer Microsoft 365,https://vn.joboko.com/viec-lam-cloud-engineer-microsoft-365-xvi6060476
53,Senior Software Engineer Web/Mobile App,https://vn.joboko.com/viec-lam-senior-software-engineer-web-mobile-app-xvi6057663
54,"Nhân Viên Kinh Doanh Dịch Vụ Viễn Thông / Sim Di Động - Khu Vực Nam Sài Gòn, Nhà Bè, Hoa Hồng Không Giới Hạn",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-dich-vu-vien-thong-sim-di-dong-khu-vuc-nam-sai-gon-nha-be-hoa-hong-khong-gioi-han-xvi6101600
55,Nhân Viên Bảo Trì Sửa Chữa Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-sua-chua-dien-xvi6060510
56,"[Online] Công Ty Enfinfy Holding LLC Tuyển Dụng Nhân Viên Full-Time: Content Researcher & UX/UI Designer 2025 (Không Yêu Cầu Kinh Nghiệm, Mức Lương 12-15 Triệu/Tháng)",https://vn.joboko.com/viec-lam-online-cong-ty-enfinfy-holding-llc-tuyen-dung-nhan-vien-full-time-content-researcher-ux-ui-designer-2025-khong-yeu-cau-kinh-nghiem-muc-luong-12-15-trieu-thang-xvi6116786
57,Sport Scout,https://vn.joboko.com/viec-lam-sport-scout-xvi5977119
58,Kỹ Thuật SMT - Điện Tử,https://vn.joboko.com/viec-lam-ky-thuat-smt-dien-tu-xvi6111468
59,Cộng Tác Viên Đo Kiểm,https://vn.joboko.com/viec-lam-cong-tac-vien-do-kiem-xvi6104975
60,Chuyên Viên Kinh Doanh/ Sales/ Phần Mềm Và Thiết Kế Website,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-sales-phan-mem-va-thiet-ke-website-xvi6008094
61,Chỉ Huy Trưởng Ngành Điện- Điện Lạnh,https://vn.joboko.com/viec-lam-chi-huy-truong-nganh-dien-dien-lanh-xvi6016097
62,[Bắc Giang] Công Ty Dịch Vụ MOBIFONE Khu Vực 5 Tuyển Dụng Nhân Viên Kinh Doanh Khối Doanh Nghiệp Full-time 2025,https://vn.joboko.com/viec-lam-bac-giang-cong-ty-dich-vu-mobifone-khu-vuc-5-tuyen-dung-nhan-vien-kinh-doanh-khoi-doanh-nghiep-full-time-2025-xvi6039396
63,Nhân Viên Kinh Doanh Điện Năng Lượng Mặt Trời,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-dien-nang-luong-mat-troi-xvi6104240
64,[Online] Công Ty Get Biz Tuyển Dụng Nhân Viên Academic Writter Part-time/Full-time 2025,https://vn.joboko.com/viec-lam-online-cong-ty-get-biz-tuyen-dung-nhan-vien-academic-writter-part-time-full-time-2025-xvi6089620
65,Kỹ Sư M&E,https://vn.joboko.com/viec-lam-ky-su-m-e-xvi6100700
66,Kỹ Sư Cơ Điện (M&E),https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-xvi6107009
67,Mobile Developer (Android/IOS)-Lương Upto 20.000.000đ- Làm Việc Tại Thái Nguyên,https://vn.joboko.com/viec-lam-mobile-developer-android-ios-luong-upto-20-000-000d-lam-viec-tai-thai-nguyen-xvi6002188
68,"Bridge System Engineer Web/Mobile BrSE, full-remote",https://vn.joboko.com/viec-lam-bridge-system-engineer-web-mobile-brse-full-remote-xvi6057645
69,Giám Sát MEP - Ưu Tiên 1-5 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-giam-sat-mep-uu-tien-1-5-nam-kinh-nghiem-xvi6059398
70,Kỹ Sư Triển Khai Điện Nhẹ,https://vn.joboko.com/viec-lam-ky-su-trien-khai-dien-nhe-xvi6115892
71,"[HCM/Khác] Tổ Chức Thiện Nguyện Vầng Trăng Khuyết Tuyển Dụng CTV/Thực Tập Sinh/Nhân Viên Part-time/Full-time: Thiết Kế/Quản Lý Page/Đối Ngoại, Hành Chính, Kế Toán, Admin, C&B, Hỗ Trợ Kỹ Thuật, Công N",https://vn.joboko.com/viec-lam-hcm-khac-to-chuc-thien-nguyen-vang-trang-khuyet-tuyen-dung-ctv-thuc-tap-sinh-nhan-vien-part-time-full-time-thiet-ke-quan-ly-page-doi-ngoai-hanh-chinh-ke-toan-admin-c-b-ho-tro-ky-thuat-cong-n-xvi6101244
72,[Online] Công Ty Dịch Vụ Biển Bạc Tuyển Dụng Nhân Viên Product Owner For API/RPA/CRM Automation Full-time 2025,https://vn.joboko.com/viec-lam-online-cong-ty-dich-vu-bien-bac-tuyen-dung-nhan-vien-product-owner-for-api-rpa-crm-automation-full-time-2025-xvi6030000
73,[HCM] Công Ty COATS Tuyển Dụng Thực Tập Sinh SAP Full-time 2025,https://vn.joboko.com/viec-lam-hcm-cong-ty-coats-tuyen-dung-thuc-tap-sinh-sap-full-time-2025-xvi6112776
74,[Toàn Quốc] Công Ty Cung Cấp Dịch Vụ Thông Tin B2B Dialectica Tuyển Dụng Cộng Sự Dịch Vụ Khách Hàng Full-time 2025,https://vn.joboko.com/viec-lam-toan-quoc-cong-ty-cung-cap-dich-vu-thong-tin-b2b-dialectica-tuyen-dung-cong-su-dich-vu-khach-hang-full-time-2025-xvi6109350
75,"[HCM/Bình Dương/Tây Ninh] Công Ty Thuận Hải Tuyển Dụng Sales Admin, Nhân Viên Bảo Trì/Bảo Trì Điện/Vận Hành Sà Lan, Chuyên Viên Phân Tích Dữ Liệu/Kế Toán Tổng Hợp/Mua Hàng Năng Lượng Full-time 2025",https://vn.joboko.com/viec-lam-hcm-binh-duong-tay-ninh-cong-ty-thuan-hai-tuyen-dung-sales-admin-nhan-vien-bao-tri-bao-tri-dien-van-hanh-sa-lan-chuyen-vien-phan-tich-du-lieu-ke-toan-tong-hop-mua-hang-nang-luong-full-time-2025-xvi6075562
76,Kĩ Sư Cơ,https://vn.joboko.com/viec-lam-ki-su-co-xvi6029278
77,Full Stack Mobile App Software Engineer,https://vn.joboko.com/viec-lam-full-stack-mobile-app-software-engineer-xvi6101354
78,Nhân Viên Chỉnh Sửa Video - Video Editor,https://vn.joboko.com/viec-lam-nhan-vien-chinh-sua-video-video-editor-xvi5946414
79,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6104461
80,"[HCM/Bình Dương] Tập Đoàn May Mặc Đa Quốc Gia TESSELLATION Tuyển Dụng Nhân Viên Bảo Vệ Đi Ca/Kiểm Soát Chất Lượng, Giám Sát Accessories Supplier Development Full-time 2025",https://vn.joboko.com/viec-lam-hcm-binh-duong-tap-doan-may-mac-da-quoc-gia-tessellation-tuyen-dung-nhan-vien-bao-ve-di-ca-kiem-soat-chat-luong-giam-sat-accessories-supplier-development-full-time-2025-xvi6076014
81,Kỹ Sư Cơ Điện Hiện Trường,https://vn.joboko.com/viec-lam-ky-su-co-dien-hien-truong-xvi5821584
82,"[HCM/Đồng Nai] Tập Đoàn Đa Ngành Có Trụ Sở Tại Hàn Quốc HYOSUNG & HS HYOSUNG Tuyển Dụng 50 Vị Trí Dành Cho Sinh Viên Mới Tốt Nghiệp, Dưới 2 Năm Kinh Nghiệm 2025 (Mức Lương Lên Đến $500/Tháng, Phụ Cấp",https://vn.joboko.com/viec-lam-hcm-dong-nai-tap-doan-da-nganh-co-tru-so-tai-han-quoc-hyosung-hs-hyosung-tuyen-dung-50-vi-tri-danh-cho-sinh-vien-moi-tot-nghiep-duoi-2-nam-kinh-nghiem-2025-muc-luong-len-den-500-thang-phu-cap-xvi6060637
83,[Bình Dương- Có Xe Đưa Đón] Tập Đoàn Michelin Tuyển Dụng Kỹ Sư Cơ Khí/Tự Động Hóa Full-time 2025,https://vn.joboko.com/viec-lam-binh-duong-co-xe-dua-don-tap-doan-michelin-tuyen-dung-ky-su-co-khi-tu-dong-hoa-full-time-2025-xvi6094750
84,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107969
85,"[Toàn Quốc] Công Ty Ezcloud Global Technology Tuyển Dụng Thực Tập Sinh Commercial Coordinator/Key Account, Nhân Viên Phát Triển Kinh Doanh/Kinh Doanh Phần Mềm Part-time/Full-time 2025",https://vn.joboko.com/viec-lam-toan-quoc-cong-ty-ezcloud-global-technology-tuyen-dung-thuc-tap-sinh-commercial-coordinator-key-account-nhan-vien-phat-trien-kinh-doanh-kinh-doanh-phan-mem-part-time-full-time-2025-xvi6112576
86,Kỹ Sư Cơ Điện (M&E),https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-xvi6003939
87,"[HCM/Đồng Nai] Tập Đoàn Đa Ngành Có Trụ Sở Tại Hàn Quốc HYOSUNG Tuyển Dụng 50 Vị Trí Dành Cho Sinh Viên Mới Tốt Nghiệp, Dưới 2 Năm Kinh Nghiệm 2025 (Mức Lương Lên Đến $500/Tháng, Phụ Cấp Ngoại Ngữ, H",https://vn.joboko.com/viec-lam-hcm-dong-nai-tap-doan-da-nganh-co-tru-so-tai-han-quoc-hyosung-tuyen-dung-50-vi-tri-danh-cho-sinh-vien-moi-tot-nghiep-duoi-2-nam-kinh-nghiem-2025-muc-luong-len-den-500-thang-phu-cap-ngoai-ngu-h-xvi6057753
88,Nhân Viên Kinh Doanh Công Nghệ Thông Tin MobiFone,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-cong-nghe-thong-tin-mobifone-xvi6054843
89,CTV Kinh Doanh Giải Pháp Công Nghệ,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-giai-phap-cong-nghe-xvi6072058
90,Youtube Video Editor ( Thu Nhập Đến 12 Triệu/ Tháng ),https://vn.joboko.com/viec-lam-youtube-video-editor-thu-nhap-den-12-trieu-thang-xvi6106465
91,"[Đức Hòa/Long An] Công ty cổ phần Nafoods Miền Nam Tuyển Dụng Nhân Viên IT/Kho Vận/Vận Hành Máy/Marketing/Bảo Trì Cơ Khí/ Bảo Trì Điện Lạnh/Bảo Trì Điện, Trưởng Phòng Sản Xuất Full-time 2025 (Có Xe Đ",https://vn.joboko.com/viec-lam-duc-hoa-long-an-cong-ty-co-phan-nafoods-mien-nam-tuyen-dung-nhan-vien-it-kho-van-van-hanh-may-marketing-bao-tri-co-khi-bao-tri-dien-lanh-bao-tri-dien-truong-phong-san-xuat-full-time-2025-co-xe-d-xvi6071238
92,Chỉ Huy Phó - Thi Công Hệ Thống Cơ Điện,https://vn.joboko.com/viec-lam-chi-huy-pho-thi-cong-he-thong-co-dien-xvi6094165
93,Kĩ Sư Vận Hành Điện Gió Thu Nhập Từ 22- 30 Triệu,https://vn.joboko.com/viec-lam-ki-su-van-hanh-dien-gio-thu-nhap-tu-22-30-trieu-xvi6005155
94,Giám Sát Viên Cơ Điện - (M&E) Tại Hà Nội - Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-giam-sat-vien-co-dien-m-e-tai-ha-noi-khong-yeu-cau-kinh-nghiem-xvi6113592
95,[Online] Công Ty Công Nghệ QLAY Tuyển Dụng Thực Tập Sinh/Nhân Viên Lập Trình (Tiếng Nhật) Part-time/Full-time 2025,https://vn.joboko.com/viec-lam-online-cong-ty-cong-nghe-qlay-tuyen-dung-thuc-tap-sinh-nhan-vien-lap-trinh-tieng-nhat-part-time-full-time-2025-xvi6044312
96,[Online] Công Ty KNOWME Tuyển Dụng Virtual Assistant Full-Time 2025,https://vn.joboko.com/viec-lam-online-cong-ty-knowme-tuyen-dung-virtual-assistant-full-time-2025-xvi6101965
97,Nhân Viên Kỹ Thuật Tòa Nhà,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-toa-nha-xvi6115978
98,Nhân Viên Kinh Doanh/Sales Thị Trường (Chỉ Tuyển Nam) Mảng Thiết Bị Điện Lương Cứng Không Phụ Thuộc Doanh Số - Thu Nhập 13-18 Triệu/Tháng - Hà Nội,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sales-thi-truong-chi-tuyen-nam-mang-thiet-bi-dien-luong-cung-khong-phu-thuoc-doanh-so-thu-nhap-13-18-trieu-thang-ha-noi-xvi5792707
99,"CTV Bán Hàng Dịch Vụ , Phần Mềm",https://vn.joboko.com/viec-lam-ctv-ban-hang-dich-vu-phan-mem-xvi6103232
100,Nhân Viên Nghiên Cứu Điện Tử Viễn Thông..,https://vn.joboko.com/viec-lam-nhan-vien-nghien-cuu-dien-tu-vien-thong-xvi6092787
101,Nhân Viên Kinh Doanh Kỹ Thuật - Sales Engineer,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-ky-thuat-sales-engineer-xvi6079139
102,Nhân Viên Kinh Doanh Làm Việc Tại VNPT,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-lam-viec-tai-vnpt-xvi6079875
103,Giáo Viên Fulltime Công Nghệ Thông Tin[Hồ Chí Minh/ Bình Dương],https://vn.joboko.com/viec-lam-giao-vien-fulltime-cong-nghe-thong-tin-ho-chi-minh-binh-duong-xvi6074292
104,Nhân Viên Kỹ Thuật Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bao-tri-xvi6075665
105,Senior Network Engineer (Có Phụ Cấp Đi Lại & Nhà Ở),https://vn.joboko.com/viec-lam-senior-network-engineer-co-phu-cap-di-lai-nha-o-xvi6022520
106,Nhân Viên Tư Vấn Phần Mềm Trực Tiếp,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-truc-tiep-xvi6073522
107,"[HN/Quảng Ninh/Đà Nẵng/HCM] AEONMALL Việt Nam Tuyển Dụng Nhân Viên Cho Thuê, Kế Hoạch Cho Thuê, Kế Toán, Kinh Doanh, Cơ Sở Vật Chất & An Ninh Full-time 2025",https://vn.joboko.com/viec-lam-hn-quang-ninh-da-nang-hcm-aeonmall-viet-nam-tuyen-dung-nhan-vien-cho-thue-ke-hoach-cho-thue-ke-toan-kinh-doanh-co-so-vat-chat-an-ninh-full-time-2025-xvi5996286
108,"Cán Bộ Hồ Sơ Dự Án (Hạng Mục Điện Nhẹ) Tại Hà Nội, Thanh Hóa, Vũng Tàu, Phú Quốc, Đà Nẵng",https://vn.joboko.com/viec-lam-can-bo-ho-so-du-an-hang-muc-dien-nhe-tai-ha-noi-thanh-hoa-vung-tau-phu-quoc-da-nang-xvi6021537
109,Kỹ Thuật Viên SMT - Technician,https://vn.joboko.com/viec-lam-ky-thuat-vien-smt-technician-xvi6072287
110,Nhân Viên Lắp Đặt - Bảo Hành Thiết Bị Điện,https://vn.joboko.com/viec-lam-nhan-vien-lap-dat-bao-hanh-thiet-bi-dien-xvi6017326
111,Nhân Viên Tư Vấn - Phần Mềm Top 1,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-top-1-xvi6061399
112,Technical Leader (Signing BONUS),https://vn.joboko.com/viec-lam-technical-leader-signing-bonus-xvi6036745
113,Chuyên Viên Tư Vấn Phần Mềm KiotViet,https://vn.joboko.com/viec-lam-chuyen-vien-tu-van-phan-mem-kiotviet-xvi6061398
114,Giáo Viên Tin Học,https://vn.joboko.com/viec-lam-giao-vien-tin-hoc-da-co-bang-dai-hoc-cntt-xvi5812752
115,Nhân Viên Bảo Hành Bảo Trì Ghế Massage Kingsport,https://vn.joboko.com/viec-lam-nhan-vien-bao-hanh-bao-tri-ghe-massage-kingsport-xvi6088073
116,"[HN/HCM/Hà Tĩnh] Công Ty Thời Trang Thiều Hoa Tuyển Dụng Thực Tập Sinh Phân Tích & Tự Động Hóa Báo Cáo, Nhân Viên Deputy Marketing/Brand Manager Full-time 2025",https://vn.joboko.com/viec-lam-hn-hcm-ha-tinh-cong-ty-thoi-trang-thieu-hoa-tuyen-dung-thuc-tap-sinh-phan-tich-tu-dong-hoa-bao-cao-nhan-vien-deputy-marketing-brand-manager-full-time-2025-xvi5957530
117,Nhân viên siêu thị TOPZONE,https://vn.joboko.com/viec-lam-nhan-vien-sieu-thi-topzone-xvi5164547
118,Manual Tester,https://vn.joboko.com/viec-lam-manual-tester-xvi6023457
119,Nhân Viên Kinh Doanh - Sản Phẩm Uy Tín Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-san-pham-uy-tin-thi-truong-xvi6065580
120,Chuyên Viên Kinh Doanh - Phát Triển Thị Trường,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-phat-trien-thi-truong-xvi6060438
