stt,tên việc,link
16,Giáo Viên Cờ Vua Part/Full - Time,https://vn.joboko.com/viec-lam-giao-vien-co-vua-part-full-time-xvi5627871
17,Nhân Viên Kỹ Thuật Điện Công Nghiệp,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-cong-nghiep-xvi6096640
18,Nhân Viên Media,https://vn.joboko.com/viec-lam-nhan-vien-media-xvi6054636
19,Website & Graphic Designer,https://vn.joboko.com/viec-lam-website-graphic-designer-xvi6108060
20,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
21,Chuyên Viên Quay Dựng Video,https://vn.joboko.com/viec-lam-chuyen-vien-quay-dung-video-xvi6111511
22,Senior Software Engineer II ReactJS/Typescript/NodeJS,https://vn.joboko.com/viec-lam-senior-software-engineer-ii-reactjs-typescript-nodejs-xvi5962102
23,Video Editor (Chuyên Quay Dựng Video Ngắn Tiktok),https://vn.joboko.com/viec-lam-video-editor-chuyen-quay-dung-video-ngan-tiktok-xvi6027539
24,Business Development Executive,https://vn.joboko.com/viec-lam-business-development-executive-furniture-sectors-xvi5920775
25,Sign-on BonusSr Software Engineer II ReactJS/NodeJS,https://vn.joboko.com/viec-lam-sign-on-bonussr-software-engineer-ii-reactjs-nodejs-xvi6108579
26,Designer Có Kinh Nghiệm Edit Video (Bất Động Sản),https://vn.joboko.com/viec-lam-designer-co-kinh-nghiem-edit-video-bat-dong-san-xvi6070893
27,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
28,Nhân Viên Quay Dựng( Video Editor ),https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-video-editor-xvi6080047
29,Nhân Viên Photographer / Media,https://vn.joboko.com/viec-lam-nhan-vien-photographer-media-xvi5909884
30,Senior Backend Engineer II Java/Kotlin,https://vn.joboko.com/viec-lam-senior-backend-engineer-ii-java-kotlin-xvi5934178
31,Chuyên Viên Thiết Kế - Bất Động Sản,https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-bat-dong-san-xvi6039648
32,Graphic Designer,https://vn.joboko.com/viec-lam-graphic-designer-xvi6093871
33,3D Artist (Junior),https://vn.joboko.com/viec-lam-3d-artist-junior-xvi6076947
34,"Nhân Viên Chụp Hình, Quay Dựng Video",https://vn.joboko.com/viec-lam-nhan-vien-chup-hinh-quay-dung-video-xvi6100431
35,Graphic Designer,https://vn.joboko.com/viec-lam-graphic-designer-xvi6093857
36,IT MIS Executive (SIS Support),https://vn.joboko.com/viec-lam-it-mis-executive-sis-support-xvi6077526
37,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
38,Nhân Viên Kỹ Thuật Viên Máy Móc Và Thiết Bị,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-vien-may-moc-va-thiet-bi-xvi6076692
39,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi5728710
40,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
41,Kỹ Sư Kinh Doanh (Sale Danfoss),https://vn.joboko.com/viec-lam-ky-su-kinh-doanh-sale-danfoss-xvi6112964
42,Nhân Viên Thiết Kế FMCG,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-fmcg-xvi6093853
43,Video Editor Kiêm Quay Chụp,https://vn.joboko.com/viec-lam-video-editor-kiem-quay-chup-xvi6111496
44,Business Development Manager T&L,https://vn.joboko.com/viec-lam-business-development-manager-t-l-xvi5913636
45,Nhân Viên Lập Trình Và Setup Phay CNC - Thu Nhập Từ 15-25 Triệu/Tháng - Biết Mastercam,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-va-setup-phay-cnc-thu-nhap-tu-15-25-trieu-thang-biet-mastercam-xvi5864606
46,Nhân Viên Kỹ Thuật Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bao-tri-xvi6075665
47,Trợ Lý Phát Triển Dự Án,https://vn.joboko.com/viec-lam-tro-ly-phat-trien-du-an-xvi6046418
48,Nhân viên Kỹ Thuật Phần Mềm,https://vn.joboko.com/viec-lam-cellphones-nhan-vien-ky-thuat-phan-mem-xvi4487263
49,Data Analyst,https://vn.joboko.com/viec-lam-data-analyst-xvi6067182
50,IT Support Specialist (Fluent in English) - Fresher and Pre-Graduate Welcome - Salary from 19M,https://vn.joboko.com/viec-lam-it-support-specialist-fluent-in-english-fresher-and-pre-graduate-welcome-salary-from-19m-xvi6065498
51,Fresher Technical Support (English or Chinese Fluent - Up to 24M),https://vn.joboko.com/viec-lam-fresher-technical-support-english-or-chinese-fluent-up-to-24m-xvi6033070
52,Technical Support Engineer,https://vn.joboko.com/viec-lam-technical-support-engineer-fixed-nightshift-offer-30m-gross-total-package-xvi5868462
