stt,tên việc,link
15,Trưởng Phòng Cơ Điện,https://vn.joboko.com/viec-lam-truong-phong-co-dien-xvi6064665
16,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi5947571
17,Giám Đốc BQL Hà Nam,https://vn.joboko.com/viec-lam-giam-doc-bql-ha-nam-xvi6064886
18,Nhân Viên Kỹ Thuật Tòa Nhà ( Hà Nội- Hà Nam- Bắc Ninh),https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-toa-nha-ha-noi-ha-nam-bac-ninh-xvi6031175
19,Trưởng Ca Kỹ Thuật Nhà Máy,https://vn.joboko.com/viec-lam-truong-ca-ky-thuat-nha-may-xvi6053385
20,Trưởng Phòng Thử Nghiệm Máy Biến Áp,https://vn.joboko.com/viec-lam-truong-phong-thu-nghiem-may-bien-ap-xvi6001044
21,Nhân Viên Pricing And Data Analyst,https://vn.joboko.com/viec-lam-nhan-vien-pricing-and-data-analyst-xvi6019089
22,Nhan Viên Hành Chính Nhân Sự,https://vn.joboko.com/viec-lam-nhan-vien-hanh-chinh-nhan-su-xvi6067843
23,Nhân Viên Kinh Doanh Kỹ Thuật - Sales Engineer,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-ky-thuat-sales-engineer-xvi6079139
24,Kỹ Thuật Viên Vận Hành Hệ Thống Automation,https://vn.joboko.com/viec-lam-ky-thuat-vien-van-hanh-he-thong-automation-xvi5985296
25,Quản Lý Sản Xuất - Ngành Nghề Điện Tử SMT,https://vn.joboko.com/viec-lam-quan-ly-san-xuat-nganh-nghe-dien-tu-smt-xvi6018105
26,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
27,Nhân Viên Vận Hành Máy CNC,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-cnc-xvi6103290
28,Nhân Viên IT Máy Tính Làm Việc Ngay,https://vn.joboko.com/viec-lam-nhan-vien-it-may-tinh-lam-viec-ngay-xvi6097632
29,Kỹ thuật viên PT,https://vn.joboko.com/viec-lam-ky-thuat-vien-pt-xvi5938976
30,Nhân Viên Vận Hành Máy SMT,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-smt-xvi6103472
31,Kỹ Sư IT Phần Mềm AP,https://vn.joboko.com/viec-lam-ky-su-it-phan-mem-ap-xvi5991753
32,IT Comtor Tiếng Hàn,https://vn.joboko.com/viec-lam-it-comtor-tieng-han-xvi6079488
33,Kỹ Thuật SMT - Điện Tử,https://vn.joboko.com/viec-lam-ky-thuat-smt-dien-tu-xvi6111468
34,Nhân Viên Hệ Thống ERP ( Chấp Nhận Không Biết Tiếng Trung ),https://vn.joboko.com/viec-lam-nhan-vien-he-thong-erp-chap-nhan-khong-biet-tieng-trung-xvi5952941
35,Kỹ Sư Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-tu-dong-hoa-xvi5914238
36,Kỹ Sư M&E,https://vn.joboko.com/viec-lam-ky-su-m-e-xvi6100700
37,Kỹ Sư Cơ Điện (M&E),https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-xvi6107009
38,Kỹ Sư Thiết Bị SMT,https://vn.joboko.com/viec-lam-ky-su-thiet-bi-smt-xvi5865083
39,Giám Đốc Công Nghệ Thông Tin (CIO/IT Director),https://vn.joboko.com/viec-lam-giam-doc-cong-nghe-thong-tin-cio-it-director-xvi6029548
40,Trưởng Nhóm Bảo Trì,https://vn.joboko.com/viec-lam-truong-nhom-bao-tri-xvi6065908
41,Kỹ Sư Lập Trình Robot Hàn,https://vn.joboko.com/viec-lam-ky-su-lap-trinh-robot-han-xvi6088841
42,Nhân Viên Bảo Trì Tự Động Hóa,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-tu-dong-hoa-xvi6073157
43,Nhân Viên Hệ Thống ERP,https://vn.joboko.com/viec-lam-nhan-vien-he-thong-erp-xvi5907641
44,Giám Đốc Công Nghệ Thông Tin IT,https://vn.joboko.com/viec-lam-giam-doc-cong-nghe-thong-tin-it-xvi6074484
45,Trưởng Phòng PE,https://vn.joboko.com/viec-lam-truong-phong-pe-xvi6109767
46,Kỹ Sư AOI,https://vn.joboko.com/viec-lam-ky-su-aoi-xvi5865085
47,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
48,Nhân Viên IT _Giám Sát Thiết Bị Công Nghệ Thông Tin _ Hà Nam ( Ninh Bình) - Thu Nhập 10 - 12 Triệu - Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-nhan-vien-it-giam-sat-thiet-bi-cong-nghe-thong-tin-ha-nam-ninh-binh-thu-nhap-10-12-trieu-khong-yeu-cau-kinh-nghiem-xvi6096145
49,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6021937
50,Nhân Viên IT (Nam),https://vn.joboko.com/viec-lam-nhan-vien-it-nam-xvi6094617
51,Trưởng Nhóm Kỹ Thuật,https://vn.joboko.com/viec-lam-truong-nhom-ky-thuat-xvi6079607
52,Kỹ Sư Cơ Điện Hiện Trường,https://vn.joboko.com/viec-lam-ky-su-co-dien-hien-truong-xvi5821584
53,Kỹ Sư Quản Lý Dự Án Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-quan-ly-du-an-tu-dong-hoa-xvi5996148
54,Kỹ Sư Hiện Trường - Tiếng Trung,https://vn.joboko.com/viec-lam-ky-su-hien-truong-tieng-trung-xvi6111826
55,Kỹ Sư IT Phần Cứng,https://vn.joboko.com/viec-lam-ky-su-it-phan-cung-xvi6105998
56,Kỹ Sư Kết Cấu Sản Phẩm,https://vn.joboko.com/viec-lam-ky-su-ket-cau-san-pham-xvi5996156
57,Nhân Viên Kỹ Thuật Tòa Nhà,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-toa-nha-xvi6115978
58,KỸ SƯ HỆ THỐNG CHẤT LƯỢNG,https://vn.joboko.com/viec-lam-ky-su-he-thong-chat-luong-xvi6031091
59,Nhân Viên Nghiên Cứu Điện Tử Viễn Thông..,https://vn.joboko.com/viec-lam-nhan-vien-nghien-cuu-dien-tu-vien-thong-xvi6092787
60,Business Analyst,https://vn.joboko.com/viec-lam-business-analyst-erp-odoo-xvi5649666
61,NHÂN VIÊN IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6014124
62,Kỹ Sư IT Phần Cứng,https://vn.joboko.com/viec-lam-ky-su-it-phan-cung-xvi6014123
63,Kỹ Sư IT Phần Mềm SFCS (Shop Floor Control System),https://vn.joboko.com/viec-lam-ky-su-it-phan-mem-sfcs-shop-floor-control-system-xvi5991132
64,Chuyên Viên Kỹ Thuật Cơ Điện Lạnh,https://vn.joboko.com/viec-lam-chuyen-vien-ky-thuat-co-dien-lanh-xvi6061620
65,Giám Đốc Dự Án Công Nghệ Thông Tin (IT),https://vn.joboko.com/viec-lam-giam-doc-du-an-cong-nghe-thong-tin-it-xvi6062577
