stt,tên việc,link
15,NHÂN VIÊN KỸ THUẬT GPS - Khu Vực Bàu Bàng-Bình Dương,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-gps-khu-vuc-bau-bang-binh-duong-xvi5968081
16,NHÂN VIÊN IT / MIS,https://vn.joboko.com/viec-lam-nhan-vien-it-mis-xvi6113401
17,Nhân Viên Vận Hành Hệ Thống Xử Lí Nước Thải,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-he-thong-xu-li-nuoc-thai-xvi5709416
18,GIÁM SÁT MEP - THƯỞNG,https://vn.joboko.com/viec-lam-giam-sat-mep-luong-thuong-hap-dan-xvi5833629
19,"NHÂN VIÊN KỸ THUẬT RÁP MÁY (HCM, BÌNH DƯƠNG)",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-rap-may-hcm-binh-duong-xvi6026017
20,Thực Tập Sinh Triển Khai Phần Mềm Toàn Quốc (Fulltime),https://vn.joboko.com/viec-lam-thuc-tap-sinh-trien-khai-phan-mem-toan-quoc-fulltime-xvi6060887
21,Chuyên Viên Phát Triển Công Nghệ Quản Lý Chuỗi Cung Ứng (SCM),https://vn.joboko.com/viec-lam-chuyen-vien-phat-trien-cong-nghe-quan-ly-chuoi-cung-ung-scm-xvi6030334
22,Kỹ Sư Dự Án (MEP),https://vn.joboko.com/viec-lam-ky-su-du-an-mep-xvi6082591
23,IT Manager/ Trưởng phòng CNTT,https://vn.joboko.com/viec-lam-it-manager-truong-phong-cntt-xvi6103036
24,Kỹ Sư Điện Công Nghiệp/Thiết Kế SP,https://vn.joboko.com/viec-lam-ky-su-dien-cong-nghiep-thiet-ke-sp-xvi6108340
25,Kỹ Sư Cơ-Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-xvi6025710
26,Chuyên Viên/Chuyên Viên Cao Cấp Phát Triển Sản Phẩm Khách Hàng Doanh Nghiệp - Hội Sở Hà Đông,https://vn.joboko.com/viec-lam-chuyen-vien-chuyen-vien-cao-cap-phat-trien-san-pham-khach-hang-doanh-nghiep-hoi-so-ha-dong-xvi6098775
27,HRIS Executive,https://vn.joboko.com/viec-lam-hris-executive-xvi3907862
28,Nhân Viên IT / IT Staff,https://vn.joboko.com/viec-lam-nhan-vien-it-it-staff-xvi5909788
29,Senior Software Quality Control Executive,https://vn.joboko.com/viec-lam-senior-software-quality-control-executive-xvi4957470
30,Chuyên viên Cấp cao Phân tích Dữ liệu,https://vn.joboko.com/viec-lam-chuyen-vien-cap-cao-phan-tich-du-lieu-xvi5086600
31,Kỹ Sư Hệ Thống Phần Mềm,https://vn.joboko.com/viec-lam-ky-su-he-thong-phan-mem-xvi6029359
32,IT Support,https://vn.joboko.com/viec-lam-it-support-xvi6087756
33,Senior Back End Development Executive,https://vn.joboko.com/viec-lam-senior-back-end-development-executive-xvi5023706
34,"Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng (Thu Nhập 15-30tr/Tháng, Không Yêu Cầu Kinh Nghiệm)",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-thu-nhap-15-30tr-thang-khong-yeu-cau-kinh-nghiem-xvi6019252
35,"Kỹ Sư Giám Sát Thi Công HVAC (Chiller, Vrv, Thông Gió)",https://vn.joboko.com/viec-lam-ky-su-giam-sat-thi-cong-hvac-chiller-vrv-thong-gio-xvi6048646
36,Nhân Viên Quản Lý Hỗ Trợ Vận Hành - Thu Nhập Đến 15 Triệu - Kinh Nghiệm 1 Năm - Bình Dương,https://vn.joboko.com/viec-lam-nhan-vien-quan-ly-ho-tro-van-hanh-thu-nhap-den-15-trieu-kinh-nghiem-1-nam-binh-duong-xvi6074716
37,"Nhân Viên Bảo Trì Điện, Tự Động Hóa",https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-dien-tu-dong-hoa-xvi6093533
38,Nhân Viên Thiết Kế Đồ Họa,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-do-hoa-xvi6102093
39,Kỹ Thuật Viên Cơ Điện - Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-thuat-vien-co-dien-khong-yeu-cau-kinh-nghiem-xvi6102346
40,Nhân Viên Vận Hành Hệ Thống Iso / Brc,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-he-thong-iso-brc-xvi6097270
41,R&D_Hardware Development Engineer (Pcb Design),https://vn.joboko.com/viec-lam-r-d-hardware-development-engineer-pcb-design-xvi6008239
42,Nhân Viên Kinh Doanh Thị Trường Giải Pháp Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thi-truong-giai-phap-phan-mem-xvi6094163
43,Giáo Viên Lập Trình - Thủ Dầu Một (Bình Dương),https://vn.joboko.com/viec-lam-giao-vien-lap-trinh-thu-dau-mot-binh-duong-xvi6108813
44,Nhân Viên Vận Hành Máy,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-xvi6102860
45,Cộng Tác Viên Kinh Doanh Phần Mềm Menu Điện Tử,https://vn.joboko.com/viec-lam-cong-tac-vien-kinh-doanh-phan-mem-menu-dien-tu-xvi6078453
46,Nhân Viên Vận Hành Máy OFFSET ROLL - Lương 14 - 18tr,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-offset-roll-luong-14-18tr-xvi6054833
47,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6040235
48,Kỹ Sư Thiết Kế Và Phát Triển Sản Phẩm (Solidworks),https://vn.joboko.com/viec-lam-ky-su-thiet-ke-va-phat-trien-san-pham-solidworks-xvi6081638
49,Kỹ Thuật Camera- Mạng - Máy Tính,https://vn.joboko.com/viec-lam-ky-thuat-camera-mang-may-tinh-xvi5920569
50,Nhân Viên Điện Công Nghiệp,https://vn.joboko.com/viec-lam-nhan-vien-dien-cong-nghiep-xvi6089985
51,Giáo Viên Công Nghệ Thông Tin,https://vn.joboko.com/viec-lam-giao-vien-cong-nghe-thong-tin-xvi6070648
52,Kỹ Sư Cơ Điện/ Giám Sát MEP Từ 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-su-co-dien-giam-sat-mep-tu-1-nam-kinh-nghiem-xvi6070078
53,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
54,Nhân Viên Kỹ Thuật Điện,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-xvi6082774
55,Nhân Viên Quay Dựng,https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-xvi6107161
56,Production Engineer (New Product Development),https://vn.joboko.com/viec-lam-production-engineer-new-product-development-xvi5952417
57,Kỹ Thuật Máy Tính,https://vn.joboko.com/viec-lam-ky-thuat-may-tinh-xvi5841564
58,ERP Technical Lead,https://vn.joboko.com/viec-lam-erp-technical-lead-xvi6074877
59,QC Inspector (Manufacturing / Production Line),https://vn.joboko.com/viec-lam-qc-inspector-manufacturing-production-line-xvi6107697
60,Product Development Executive,https://vn.joboko.com/viec-lam-product-development-executive-xvi5939815
61,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6107350
62,Software Engineer (Python/Backend) - Đi Làm Ngay Tại Bình Dương,https://vn.joboko.com/viec-lam-software-engineer-python-backend-di-lam-ngay-tai-binh-duong-xvi6057733
63,Technology Engineer (CNC Programmer),https://vn.joboko.com/viec-lam-technology-engineer-cnc-programmer-xvi6061979
64,Nhân Viên Kinh Doanh/ Sale/ Tư Vấn Bán Hàng - Lương Cứng 7-12 Triệu - Thu Nhập Upto 40 Triệu / Tháng,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sale-tu-van-ban-hang-luong-cung-7-12-trieu-thu-nhap-upto-40-trieu-thang-xvi6068603
65,Data Engineer,https://vn.joboko.com/viec-lam-data-engineer-xvi6104089
66,Nhân Viên IT (Tiếng Trung),https://vn.joboko.com/viec-lam-nhan-vien-it-tieng-trung-xvi6007120
67,Customer Relations (Real Estate Developer)/ Chăm Sóc Khách Hàng,https://vn.joboko.com/viec-lam-customer-relations-real-estate-developer-cham-soc-khach-hang-xvi6065123
68,Nhân Viên IT (Full-Stack Developer),https://vn.joboko.com/viec-lam-nhan-vien-it-full-stack-developer-xvi6106193
69,Production Planning Control Leader,https://vn.joboko.com/viec-lam-production-planning-control-leader-xvi6082138
70,Data Engineer,https://vn.joboko.com/viec-lam-data-engineer-xvi6072968
71,Costing Analyst/Senior Costing Analyst-Footwear,https://vn.joboko.com/viec-lam-costing-analyst-senior-costing-analyst-footwear-xvi6092928
72,Kỹ Sư UI,https://vn.joboko.com/viec-lam-ky-su-ui-xvi6086712
73,Sport Scout,https://vn.joboko.com/viec-lam-sport-scout-xvi5977119
74,INFRASTRUCTURE NETWORK ENGINEER,https://vn.joboko.com/viec-lam-infrastructure-network-engineer-xvi6107962
75,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
76,NHÂN VIÊN IT PHẦN MỀM,https://vn.joboko.com/viec-lam-nhan-vien-it-phan-mem-xvi6104115
77,"Nhân Viên IT Sửa Chữa Bảo Trình Mạng, Máy Tính, Máy In",https://vn.joboko.com/viec-lam-nhan-vien-it-sua-chua-bao-trinh-mang-may-tinh-may-in-xvi6058615
78,Technical System Engineer,https://vn.joboko.com/viec-lam-technical-system-engineer-xvi6070341
79,Chuyên Viên Kế Hoạch Bảo Trì,https://vn.joboko.com/viec-lam-chuyen-vien-ke-hoach-bao-tri-xvi6093831
80,Nhân Viên Vận Hành Máy,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-xvi6091467
81,"Nhân Viên Kỹ Thuật Mep (Điện Công Nghiệp, Cơ Khí)",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-mep-dien-cong-nghiep-co-khi-xvi6089967
82,Lập Trình Viên PHP Developer - 2 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-lap-trinh-vien-php-developer-2-nam-kinh-nghiem-xvi6073547
83,IT Manager,https://vn.joboko.com/viec-lam-it-manager-xvi5950584
84,Lập Trình Viên Full-Stack,https://vn.joboko.com/viec-lam-lap-trinh-vien-full-stack-xvi6103914
85,Kiến Trúc Sư Thiết Kế Công Trình (Thành Thạo Phần Mềm Revit),https://vn.joboko.com/viec-lam-kien-truc-su-thiet-ke-cong-trinh-thanh-thao-phan-mem-revit-xvi6059744
86,Thiết Kế Đồ Họa/ Graphic Design - Tiếng Anh Thành Thạo - Mới Ra Trường Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-thiet-ke-do-hoa-graphic-design-tieng-anh-thanh-thao-moi-ra-truong-khong-yeu-cau-kinh-nghiem-xvi6102214
87,Bình Dương - Nhân Viên IT Nhà Máy,https://vn.joboko.com/viec-lam-binh-duong-nhan-vien-it-nha-may-xvi6106507
88,Nhân Viên Kinh Doanh/ Phát Triển Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phat-trien-thi-truong-xvi5921935
89,Nhân Viên Designer,https://vn.joboko.com/viec-lam-nhan-vien-designer-xvi6023483
90,Nhân Viên Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-xvi6058409
91,Kỹ Sư Công Trình (Chuyên Ngành Điện & IT - Network),https://vn.joboko.com/viec-lam-ky-su-cong-trinh-chuyen-nganh-dien-it-network-xvi6093400
92,Nhân Viên Quay Dựng/ Video Editor,https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-video-editor-xvi6054863
93,Nhân viên Shopdrawing - Phòng Cơ khí Thiết bị,https://vn.joboko.com/viec-lam-nhan-vien-shopdrawing-phong-co-khi-thiet-bi-xvi6065726
94,Nhân viên IT (IT Executive),https://vn.joboko.com/viec-lam-nhan-vien-it-it-executive-xvi5963805
95,Nhân Viên Thiết Kế Đồ Họa,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-do-hoa-xvi6073968
96,"Kỹ Thuật Viên Bảo Trì - Bình Dương, Lâm Đồng",https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-binh-duong-lam-dong-xvi6098098
97,Senior Hardwave Engineer-HCM,https://vn.joboko.com/viec-lam-senior-hardwave-engineer-hcm-xvi6091338
98,QA Engineer,https://vn.joboko.com/viec-lam-qa-engineer-xvi5853280
99,"Nhân Viên Kinh Doanh Phần Mềm, Đi Thị Trường - Thu Nhập Đến 20Triệu/Tháng - Tại Hồ Chí Minh, Bình Dương, Long An",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-di-thi-truong-thu-nhap-den-20trieu-thang-tai-ho-chi-minh-binh-duong-long-an-xvi6109198
100,Sensory And Quality Compliance Specialist/ Nhân Viên Quản Lý Cảm Quan Và Chất Lượng,https://vn.joboko.com/viec-lam-sensory-and-quality-compliance-specialist-nhan-vien-quan-ly-cam-quan-va-chat-luong-xvi6090257
101,Kỹ Sư Ống Gió / Biết Sử Dụng AutoCAD / Nhà Máy Bình Dương / Đi Làm Ngay,https://vn.joboko.com/viec-lam-ky-su-ong-gio-biet-su-dung-autocad-nha-may-binh-duong-di-lam-ngay-xvi6078727
102,Kỹ Sư HVAC / Thu Nhập 12- 15 Triệu / Ưu Tiên Đi Làm Ngay,https://vn.joboko.com/viec-lam-ky-su-hvac-thu-nhap-12-15-trieu-uu-tien-di-lam-ngay-xvi6111844
103,Nhân Viên Kỹ Thuật Điện Lạnh Nhiệt Lạnh,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-lanh-nhiet-lanh-xvi6103024
104,Chuyên Viên CNTT Công Nghệ Kỹ Thuật Số/IT Digital Technical Specialist,https://vn.joboko.com/viec-lam-chuyen-vien-cntt-cong-nghe-ky-thuat-so-it-digital-technical-specialist-xvi6025937
105,NHÂN VIÊN KINH DOANH (Thu Nhập > 20 Triệu),https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thu-nhap-20-trieu-xvi6075867
106,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6035291
107,Nhân Viên Kinh Doanh (Không Yêu Cầu Kinh Nghiệm),https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-khong-yeu-cau-kinh-nghiem-xvi6059416
108,Nhân Viên Marketing,https://vn.joboko.com/viec-lam-nhan-vien-marketing-xvi6061790
109,IT Supervisor,https://vn.joboko.com/viec-lam-it-supervisor-xvi6035290
110,Kỹ Thuật Viên Camera- Mạng - Máy Tính,https://vn.joboko.com/viec-lam-ky-thuat-vien-camera-mang-may-tinh-xvi6098200
111,Nhân Viên Bảo Trì Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-co-dien-xvi6074849
112,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
113,Kiến Trúc Sư Thiết Kế Công Trình (Thành Thạo Phần Mềm Revit),https://vn.joboko.com/viec-lam-kien-truc-su-thiet-ke-cong-trinh-thanh-thao-phan-mem-revit-xvi6059500
114,Nhân Viên IT Helpdesk ( Thu NHập 11 - 15TR ),https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-thu-nhap-11-15tr-xvi6019693
115,Nhân viên lập trình CNC (nghành gỗ),https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-cnc-nghanh-go-xvi5975372
116,Nhân Viên Kỹ Thuật Bảo Trì Và Thiết Kế,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bao-tri-va-thiet-ke-xvi6096772
117,"Nhân Viên Kinh Doanh (Máy Lạnh, Máy Nén Khí)",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-may-lanh-may-nen-khi-xvi6096835
118,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi5728710
119,Kỹ Thuật Viên Máy Tính - Camera,https://vn.joboko.com/viec-lam-ky-thuat-vien-may-tinh-camera-xvi6103868
120,Nhân Viên Kỹ Thuật Sctv,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-sctv-xvi6060948
121,Kĩ Sư Cơ,https://vn.joboko.com/viec-lam-ki-su-co-xvi6029278
122,Product Sales Coordinator,https://vn.joboko.com/viec-lam-product-sales-coordinator-development-xvi5703673
123,Kỹ Thuật Viên/ Technician,https://vn.joboko.com/viec-lam-ky-thuat-vien-technician-xvi6089602
124,"Nhân Viên IT Sửa Chữa Bảo Trình Mạng, Máy Tính, Máy In",https://vn.joboko.com/viec-lam-nhan-vien-it-sua-chua-bao-trinh-mang-may-tinh-may-in-xvi6104215
125,Nhân Viên Kinh Doanh Tại Thuận An (Thu Nhập Lên Đến 20 Triệu),https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-tai-thuan-an-thu-nhap-len-den-20-trieu-xvi6066395
126,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6057248
127,Senior Full Stack AI Engineer Python + Flutter,https://vn.joboko.com/viec-lam-senior-full-stack-ai-engineer-python-flutter-xvi6101355
128,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
129,Lập Trình Viên Full-Stack,https://vn.joboko.com/viec-lam-lap-trinh-vien-full-stack-xvi6097148
130,Kỹ Sư Bán Hàng - Sale Engineer,https://vn.joboko.com/viec-lam-ky-su-ban-hang-sale-engineer-xvi6107434
131,Junior AI Engineer,https://vn.joboko.com/viec-lam-junior-ai-engineer-xvi6067241
132,Video Editor,https://vn.joboko.com/viec-lam-video-editor-xvi6101931
133,Nhân Viên Vận Hành Máy,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-xvi6081354
134,FP&A SUPERVISOR (DATA MANAGEMENT),https://vn.joboko.com/viec-lam-fp-a-supervisor-data-management-xvi6013011
135,IT Helpdesk - Kỹ Thuật Viên Máy Tính / Máy In - Bến Cát Bình Dương (Nhận Việc Ngay),https://vn.joboko.com/viec-lam-it-helpdesk-ky-thuat-vien-may-tinh-may-in-ben-cat-binh-duong-nhan-viec-ngay-xvi6111911
136,WCO Engineer,https://vn.joboko.com/viec-lam-wco-engineer-xvi5903274
137,NHÂN VIÊN LẬP TRÌNH CNC,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-cnc-xvi5552444
138,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6088684
139,Nhân Viên Lập Trình Và Vận Hành Máy CNC Laser,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-va-van-hanh-may-cnc-laser-xvi6047091
140,TUYỂN DỤNG KỸ SƯ LẬP TRÌNH TỰ ĐỘNG HÓA,https://vn.joboko.com/viec-lam-tuyen-dung-ky-su-lap-trinh-tu-dong-hoa-xvi6101284
141,Transport Network Manager - Warehousing Solutions,https://vn.joboko.com/viec-lam-transport-network-manager-warehousing-solutions-xvi5971335
142,Q12 - Bình Dương | Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-q12-binh-duong-nhan-vien-ky-thuat-xvi6057260
143,Kĩ Thuật Viên,https://vn.joboko.com/viec-lam-ki-thuat-vien-xvi6103013
144,NHÂN VIÊN IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6059850
145,Nhân Viên Kinh Doanh Công Nghệ Thông Tin MobiFone,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-cong-nghe-thong-tin-mobifone-xvi6054843
146,Product Development Operation Assistant-Footwear,https://vn.joboko.com/viec-lam-product-development-operation-assistant-footwear-xvi6069549
147,Chuyên Viên Designer,https://vn.joboko.com/viec-lam-chuyen-vien-designer-xvi6072179
148,NHÂN VIÊN SALES THỊ TRƯỜNG BÌNH DƯƠNG (Thu Nhập Lên Đến 20 Triệu),https://vn.joboko.com/viec-lam-nhan-vien-sales-thi-truong-binh-duong-thu-nhap-len-den-20-trieu-xvi6070932
149,IT Helpdesk - Kỹ Thuật Viên Máy Tính / Máy In - Bến Cát Bình Dương (Nhận Việc Ngay),https://vn.joboko.com/viec-lam-it-helpdesk-ky-thuat-vien-may-tinh-may-in-ben-cat-binh-duong-nhan-viec-ngay-xvi6088365
150,Quản Lý Kỹ Thuật Hạ Tầng Giao Thông,https://vn.joboko.com/viec-lam-quan-ly-ky-thuat-ha-tang-giao-thong-xvi6059842
151,Junior Project Developer,https://vn.joboko.com/viec-lam-junior-project-developer-xvi5817299
152,Chỉ Huy Phó - Thi Công Hệ Thống Cơ Điện,https://vn.joboko.com/viec-lam-chi-huy-pho-thi-cong-he-thong-co-dien-xvi6094165
153,Nhân Viên IT Helpdesk (Phần cứng và mạng máy tính),https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-phan-cung-va-mang-may-tinh-xvi5983610
154,"[SCG-Chemtech] - IT Hardware (IT Support, IT Helpdesk)",https://vn.joboko.com/viec-lam-scg-chemtech-it-hardware-it-support-it-helpdesk-xvi5980200
155,"Senior Full-stack Developer C# ASP.NET, React",https://vn.joboko.com/viec-lam-senior-full-stack-developer-c-asp-net-react-xvi5978969
156,Nhân Viên Vận Hành Nồi Hơi / Power Boiler Operator,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-noi-hoi-power-boiler-operator-xvi6081352
157,Senior Product Development Coordinator,https://vn.joboko.com/viec-lam-senior-product-development-coordinator-xvi5695797
158,"Nhân Viên Kỹ Thuật - Bình Dương , Lâm Đồng",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-binh-duong-lam-dong-xvi6087044
159,Nhân Viên Vận Hành Máy (Đi Ca 12H),https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-di-ca-12h-xvi6090597
160,"Nhân Viên Kinh Doanh Đèn NLMT (Thu Nhập 20 Triệu + HH) - Thuận An, Bình Dương",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-den-nlmt-thu-nhap-20-trieu-hh-thuan-an-binh-duong-xvi6094087
161,Tech Lead - Nami Smarthome,https://vn.joboko.com/viec-lam-tech-lead-nami-smarthome-xvi6112341
162,验货Qc家具/ Inspection QC Furniture,https://vn.joboko.com/viec-lam-qc-inspection-qc-furniture-xvi6077901
163,Kỹ Sư Công Trình (Chuyên Ngành Điện & IT - Network),https://vn.joboko.com/viec-lam-ky-su-cong-trinh-chuyen-nganh-dien-it-network-xvi6097271
164,Nhân Viên Vận Hành Hệ Thống Iso / Brc,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-he-thong-iso-brc-xvi6099621
165,Nhân viên Thiết kế & Phát triển mẫu giày (Footwear Designer & Developer),https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-phat-trien-mau-giay-footwear-designer-developer-xvi6088357
166,Nhân Viên Kinh Doanh (Sale) Hàng Công Nghiệp,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sale-hang-cong-nghiep-xvi6088744
167,Nhân Viên Thử Nghiệm - Lab Tester,https://vn.joboko.com/viec-lam-nhan-vien-thu-nghiem-lab-tester-xvi6084817
168,Kỹ Sư Thi Công - Shopdrawing M&E,https://vn.joboko.com/viec-lam-ky-su-thi-cong-shopdrawing-m-e-xvi6115298
169,Customer Service / Product Development Manager (Indoor Furniture),https://vn.joboko.com/viec-lam-customer-service-product-development-manager-indoor-furniture-xvi6111542
170,IT INFRASTRUCTURE EXECUTIVE,https://vn.joboko.com/viec-lam-it-infrastructure-executive-xvi1741014
171,Giáo Viên Fulltime Công Nghệ Thông Tin[Hồ Chí Minh/ Bình Dương],https://vn.joboko.com/viec-lam-giao-vien-fulltime-cong-nghe-thong-tin-ho-chi-minh-binh-duong-xvi6074292
172,Trợ Giảng Các Học Phần Tin Học Và Lập Trình Cơ Bản,https://vn.joboko.com/viec-lam-tro-giang-cac-hoc-phan-tin-hoc-va-lap-trinh-co-ban-xvi5958696
173,Production Staff,https://vn.joboko.com/viec-lam-production-staff-xvi6091827
174,Nhân Viên Kỹ Thuật Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bao-tri-xvi6075665
175,Nhân Viên IT HelpDesk,https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-xvi6092878
176,Giáo Viên FullTime/Part Time Công Nghệ Thông Tin/Kỹ Thuật Điện Tử [Bình Dương/HCM],https://vn.joboko.com/viec-lam-giao-vien-fulltime-part-time-cong-nghe-thong-tin-ky-thuat-dien-tu-binh-duong-hcm-xvi6076554
177,Senior Network Engineer (Có Phụ Cấp Đi Lại & Nhà Ở),https://vn.joboko.com/viec-lam-senior-network-engineer-co-phu-cap-di-lai-nha-o-xvi6022520
178,IT Staff (System/ Network Administrator or Helpdesk Technician),https://vn.joboko.com/viec-lam-it-staff-system-network-administrator-or-helpdesk-technician-xvi5932082
179,Nhân Viên Kỹ Thuật Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-bao-tri-xvi6082766
180,IT Maintenance Engineer,https://vn.joboko.com/viec-lam-it-maintenance-engineer-xvi5982698
181,Master Data Lead,https://vn.joboko.com/viec-lam-master-data-lead-xvi6095980
182,Kỹ Thuật Thay Thế Linh Kiện,https://vn.joboko.com/viec-lam-dien-thoai-vui-ky-thuat-thay-the-linh-kien-lv1-xvi4487179
183,NHÂN VIÊN IT - QUẢN LÝ HỆ THỐNG,https://vn.joboko.com/viec-lam-nhan-vien-it-quan-ly-he-thong-xvi5916439
184,Data Analyst,https://vn.joboko.com/viec-lam-data-analyst-xvi6065812
185,Nhân viên Kỹ Thuật Phần Mềm,https://vn.joboko.com/viec-lam-cellphones-nhan-vien-ky-thuat-phan-mem-xvi4487263
