stt,tên việc,link
14,Chuyên viên Cấp cao Phân tích Dữ liệu,https://vn.joboko.com/viec-lam-chuyen-vien-cap-cao-phan-tich-du-lieu-xvi5086600
15,Senior Back End Development Executive,https://vn.joboko.com/viec-lam-senior-back-end-development-executive-xvi5023706
16,Chuyên Viên Khảo Sát & Thiết Kế Hạ Tầng,https://vn.joboko.com/viec-lam-chuyen-vien-khao-sat-thiet-ke-ha-tang-xvi6084253
17,Project manager,https://vn.joboko.com/viec-lam-project-manager-xvi6108306
18,KỸ SƯ IT (PHẦN MỀM),https://vn.joboko.com/viec-lam-ky-su-it-phan-mem-xvi5940268
19,System Administrator/ IT Manager (Làm Việc Tại Vũng Tàu - Work Place: Vung Tau),https://vn.joboko.com/viec-lam-system-administrator-it-manager-lam-viec-tai-vung-tau-work-place-vung-tau-xvi5940422
20,Sales Software Engineer,https://vn.joboko.com/viec-lam-sales-software-engineer-xvi6066446
21,Raw Material Packing Material Development Leader,https://vn.joboko.com/viec-lam-raw-material-packing-material-development-leader-xvi6104308
22,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
23,Giám Đốc Điều Hành,https://vn.joboko.com/viec-lam-giam-doc-dieu-hanh-xvi5970471
24,Kỹ Sư Tích Hợp Hệ Thống,https://vn.joboko.com/viec-lam-ky-su-tich-hop-he-thong-xvi6062257
25,Nhân Viên Bảo Trì Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-dien-xvi6092007
26,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi6092021
27,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6023183
28,Kỹ Thuật Viên Triển Khai Bảo Trì (Không Cần Kinh Nghiệm),https://vn.joboko.com/viec-lam-ky-thuat-vien-trien-khai-bao-tri-khong-can-kinh-nghiem-xvi6116969
29,Sport Scout,https://vn.joboko.com/viec-lam-sport-scout-xvi5977119
30,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
31,Giáo Viên Văn - Toán - Sử Khối THPT,https://vn.joboko.com/viec-lam-giao-vien-van-toan-su-khoi-thpt-xvi6075384
32,System Engineer / Kỹ Sư Hệ Thống,https://vn.joboko.com/viec-lam-system-engineer-ky-su-he-thong-xvi6113127
33,Nhân Viên Vận Hành Máy,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-xvi6112047
34,Giáo Viên Các Bộ Môn Khối Cấp Iii,https://vn.joboko.com/viec-lam-giao-vien-cac-bo-mon-khoi-cap-iii-xvi6073434
35,Chuyên Viên Dự Án,https://vn.joboko.com/viec-lam-chuyen-vien-du-an-xvi6115611
36,Nhân Viên Thiết Kế 2D,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-2d-xvi6009046
37,Kỹ Thuật Lắp Đặt Máy,https://vn.joboko.com/viec-lam-ky-thuat-lap-dat-may-xvi6069660
38,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6063910
39,Công Nhân Bảo Trì Điện,https://vn.joboko.com/viec-lam-cong-nhan-bao-tri-dien-xvi6057843
40,Nhân Viên Kỹ Thuật Tòa Nhà,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-toa-nha-xvi6115610
41,IT Security & Compliance Manager,https://vn.joboko.com/viec-lam-it-security-compliance-manager-xvi6097122
42,Giám Sát MEP - Ưu Tiên 1-5 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-giam-sat-mep-uu-tien-1-5-nam-kinh-nghiem-xvi6059398
43,IT Staff,https://vn.joboko.com/viec-lam-it-staff-xvi6002075
44,IT (BIẾT TIẾNG TRUNG),https://vn.joboko.com/viec-lam-it-biet-tieng-trung-xvi6110145
45,Network Engineer,https://vn.joboko.com/viec-lam-network-engineer-xvi6097114
46,Kỹ Thuật Máy Tính - Máy In - Camera,https://vn.joboko.com/viec-lam-ky-thuat-may-tinh-may-in-camera-xvi5932675
47,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
48,Raw Material Packing Material Development Leader,https://vn.joboko.com/viec-lam-raw-material-packing-material-development-leader-xvi6106792
49,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6069628
50,Nhân Viên Kỹ Thuật Laptop,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-laptop-xvi6096688
51,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi6046265
52,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
53,Kỹ Sư Lập Trình Cnc - Nhân Viên Phụ Trách Phương Án Gia Công,https://vn.joboko.com/viec-lam-ky-su-lap-trinh-cnc-nhan-vien-phu-trach-phuong-an-gia-cong-xvi6112394
54,Nhân Viên IT Phần Cứng,https://vn.joboko.com/viec-lam-nhan-vien-it-phan-cung-xvi6110634
55,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6104461
56,Nhân Viên Kỹ Thuật Âm Thanh Ánh Sáng,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-am-thanh-anh-sang-xvi6022523
57,KỸ SƯ MIS,https://vn.joboko.com/viec-lam-ky-su-mis-xvi5973545
58,Surveillance System Engineer,https://vn.joboko.com/viec-lam-surveillance-system-engineer-xvi6033133
59,"Kỹ Sư Điện (Điện Trung, Hạ Thế Và Trạm Biến Áp)",https://vn.joboko.com/viec-lam-ky-su-dien-dien-trung-ha-the-va-tram-bien-ap-xvi6115296
60,Nhân Viên Văn Phòng - Bộ Phận Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-van-phong-bo-phan-bao-tri-xvi6102778
61,Chuyên Viên Quản Lý Chất Lượng,https://vn.joboko.com/viec-lam-chuyen-vien-quan-ly-chat-luong-xvi5929817
62,Kỹ Sư Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-tu-dong-hoa-xvi6106231
63,Nhân Viên Bảo Trì Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-dien-xvi6111881
64,Kỹ Sư Thi Công - Shopdrawing M&E,https://vn.joboko.com/viec-lam-ky-su-thi-cong-shopdrawing-m-e-xvi6115298
65,IT INFRASTRUCTURE EXECUTIVE,https://vn.joboko.com/viec-lam-it-infrastructure-executive-xvi1741014
66,CYBER SYSTEM SECURITY,https://vn.joboko.com/viec-lam-cyber-system-security-xvi6027328
67,Senior Network Engineer (Có Phụ Cấp Đi Lại & Nhà Ở),https://vn.joboko.com/viec-lam-senior-network-engineer-co-phu-cap-di-lai-nha-o-xvi6022520
68,Nhân Viên Kinh Doanh Phần Mềm Kiotviet - Vũng Tàu,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-kiotviet-vung-tau-luong-cung-den-15-trieu-thang-hoa-hong-den-40-xvi4192515
69,"Cán Bộ Hồ Sơ Dự Án (Hạng Mục Điện Nhẹ) Tại Hà Nội, Thanh Hóa, Vũng Tàu, Phú Quốc, Đà Nẵng",https://vn.joboko.com/viec-lam-can-bo-ho-so-du-an-hang-muc-dien-nhe-tai-ha-noi-thanh-hoa-vung-tau-phu-quoc-da-nang-xvi6021537
70,IT Helpdesk,https://vn.joboko.com/viec-lam-it-helpdesk-xvi6062263
71,Nhân Viên Kinh Doanh Phần Mềm - Được Đào Tạo,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-duoc-dao-tao-xvi6082892
72,Kỹ Thuật Thay Thế Linh Kiện,https://vn.joboko.com/viec-lam-dien-thoai-vui-ky-thuat-thay-the-linh-kien-lv1-xvi4487179
73,Nhân viên Kỹ Thuật Phần Mềm,https://vn.joboko.com/viec-lam-cellphones-nhan-vien-ky-thuat-phan-mem-xvi4487263
74,Giám Sát Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-co-dien-xvi5782324
75,Nhân Viên Bảo Hành Bảo Trì Ghế Massage Kingsport,https://vn.joboko.com/viec-lam-nhan-vien-bao-hanh-bao-tri-ghe-massage-kingsport-xvi6088073
76,Nhân Viên Tư Vấn Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-xvi6092042
77,Mid/Senior Software Engineer,https://vn.joboko.com/viec-lam-mid-senior-software-engineer-xvi6064135
78,Nhân Viên Quay Dựng Video(Video Editor),https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-video-video-editor-xvi6050037
79,Trưởng Bộ Phận Sửa Xe - Xe Đầu Kéo,https://vn.joboko.com/viec-lam-truong-bo-phan-sua-xe-xe-dau-keo-xvi5951883
