stt,tên việc,link
14,Kỹ Thuật Viên Bảo Trì Hệ Thống BESS,https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-he-thong-bess-xvi6090003
15,Quản Lý Điện Dân Dụng Và Công Trình,https://vn.joboko.com/viec-lam-quan-ly-dien-dan-dung-va-cong-trinh-xvi6094396
16,Nhân Viên Video Editor/ Quay Dựng Video (Thu Nhập 10 - 15 Triệu) Tại Thanh Hóa Và Hưng Yên,https://vn.joboko.com/viec-lam-nhan-vien-video-editor-quay-dung-video-thu-nhap-10-15-trieu-tai-thanh-hoa-va-hung-yen-xvi6019003
17,Nhân Viên Thiết Kế,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-xvi6111049
18,Nhân Viên Vận Hành Máy,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-xvi6082915
19,Nhân Viên Vận Hành Máy,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-xvi6098998
20,Nhân Viên QA,https://vn.joboko.com/viec-lam-nhan-vien-qa-xvi5793699
21,Nhân Viên IT - Phần Cứng (Hệ Thống Thông Tin và Mạng Máy Tính),https://vn.joboko.com/viec-lam-nhan-vien-it-phan-cung-he-thong-thong-tin-va-mang-may-tinh-xvi5953010
22,SMT/ AI Supervisor/ Senior Engineer (Salary Upto 35M),https://vn.joboko.com/viec-lam-smt-ai-supervisor-senior-engineer-salary-upto-35m-xvi6044585
23,Quản Lý Sản Xuất - Ngành Nghề Điện Tử SMT,https://vn.joboko.com/viec-lam-quan-ly-san-xuat-nganh-nghe-dien-tu-smt-xvi6018105
24,Nhân Viên Kinh Doanh (Sales Kỹ Thuật) - Tiếng Nhật,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sales-ky-thuat-tieng-nhat-xvi6112522
25,Nhân Viên Network Administrator,https://vn.joboko.com/viec-lam-nhan-vien-network-administrator-xvi6103658
26,Kỹ Sư Cơ- Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-dien-ctn-hvac-pccc-xvi5786466
27,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
28,Nhân viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6092177
29,Hardware Engineer,https://vn.joboko.com/viec-lam-hardware-engineer-xvi6060483
30,Nhân Viên Bảo Trì Sửa Chữa Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-sua-chua-dien-xvi6060510
31,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6095396
32,Kỹ Thuật Viên Bảo Trì Hệ Thống BESS,https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-he-thong-bess-xvi6093902
33,Tổ Trưởng Sản Xuất [Nhóm Tester] - Làm Việc Tại KCN Thăng Long II Hưng Yên,https://vn.joboko.com/viec-lam-to-truong-san-xuat-nhom-tester-lam-viec-tai-kcn-thang-long-ii-hung-yen-xvi5996436
34,Kỹ Thuật SMT - Điện Tử,https://vn.joboko.com/viec-lam-ky-thuat-smt-dien-tu-xvi6111468
35,Nhân Viên Bảo Trì Băng Tải,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-bang-tai-xvi6106127
36,CNC Programmer,https://vn.joboko.com/viec-lam-cnc-programmer-xvi6067071
37,"Nhân Viên Tư Vấn Bán Hàng/ Kỹ Thuật Tại Phố Quán Than, Liêu Xá, Yên Mỹ, Hưng Yên",https://vn.joboko.com/viec-lam-nhan-vien-tu-van-ban-hang-ky-thuat-tai-pho-quan-than-lieu-xa-yen-my-hung-yen-xvi5906595
38,Planning Officer,https://vn.joboko.com/viec-lam-planning-officer-xvi6081753
39,Nhân Viên IT Helpdesk - Có Thể Làm Kíp,https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-co-the-lam-kip-xvi6016659
40,Nhân Viên Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-xvi6108386
41,Chuyên Viên Thiết Kế UI/UX (Web/App),https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-ui-ux-web-app-xvi6114693
42,Kỹ Sư M&E,https://vn.joboko.com/viec-lam-ky-su-m-e-xvi6100700
43,Kỹ Sư Cơ Điện (M&E),https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-xvi6107009
44,Quản Lý Vận Hành Và Bảo Trì,https://vn.joboko.com/viec-lam-quan-ly-van-hanh-va-bao-tri-xvi6089302
45,Mobile Developer (Android/IOS)-Lương Upto 20.000.000đ- Làm Việc Tại Thái Nguyên,https://vn.joboko.com/viec-lam-mobile-developer-android-ios-luong-upto-20-000-000d-lam-viec-tai-thai-nguyen-xvi6002188
46,[HƯNG YÊN] NHÂN VIÊN IT,https://vn.joboko.com/viec-lam-hung-yen-nhan-vien-it-xvi6094452
47,Nhân Viên Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-xvi6086012
48,Kỹ Sư Triển Khai Điện Nhẹ,https://vn.joboko.com/viec-lam-ky-su-trien-khai-dien-nhe-xvi6115892
49,Công Nhân Điện,https://vn.joboko.com/viec-lam-cong-nhan-dien-xvi6096774
50,Lắp Ráp Tủ Điện,https://vn.joboko.com/viec-lam-lap-rap-tu-dien-xvi6077336
51,Pentest,https://vn.joboko.com/viec-lam-pentest-xvi6039610
52,Cơ Điện,https://vn.joboko.com/viec-lam-co-dien-xvi6079658
53,Hardware Engineer (Salary Upto 20M),https://vn.joboko.com/viec-lam-hardware-engineer-salary-upto-20m-xvi6067545
54,Sales Executive (Pin Lưu Trữ Năng Lượng BESS),https://vn.joboko.com/viec-lam-sales-executive-pin-luu-tru-nang-luong-bess-xvi6071072
55,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
56,Kỹ Sư Thiết Kế Điện,https://vn.joboko.com/viec-lam-ky-su-thiet-ke-dien-xvi6100887
57,Chuyên Viên Media,https://vn.joboko.com/viec-lam-chuyen-vien-media-xvi6009209
58,"Lập Trình Viên Mvc (C#, HTML, Js)",https://vn.joboko.com/viec-lam-lap-trinh-vien-mvc-c-html-js-xvi6104179
59,Chuyên Viên Phát Triển Phần Mềm Công Nghệ Thông Tin,https://vn.joboko.com/viec-lam-chuyen-vien-phat-trien-phan-mem-cong-nghe-thong-tin-xvi6093389
60,Master Scheduler,https://vn.joboko.com/viec-lam-master-scheduler-xvi6113930
61,Nhân Viên Thiết Kế/ Design,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-design-xvi5887835
62,Giám Sát Thi Công Hệ Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-thi-cong-he-co-dien-xvi6102736
63,Business Development Manager,https://vn.joboko.com/viec-lam-business-development-manager-xvi6061222
64,Nhân Viên Thiết Kế,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-xvi6111008
65,Product Development Manager (Apparel/Garment),https://vn.joboko.com/viec-lam-product-development-manager-apparel-garment-xvi5957999
66,Nhân Viên Kinh Doanh/Sales Thị Trường (Chỉ Tuyển Nam) Mảng Thiết Bị Điện Lương Cứng Không Phụ Thuộc Doanh Số - Thu Nhập 13-18 Triệu/Tháng - Hà Nội,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sales-thi-truong-chi-tuyen-nam-mang-thiet-bi-dien-luong-cung-khong-phu-thuoc-doanh-so-thu-nhap-13-18-trieu-thang-ha-noi-xvi5792707
67,Giám Sát Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-co-dien-xvi5782324
68,Nhân Viên Kinh Doanh - Hưng Yên,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-hung-yen-xvi5386594
69,Business Development Executive,https://vn.joboko.com/viec-lam-business-development-executive-xvi6100053
70,R&D Engineer (Embedded Software),https://vn.joboko.com/viec-lam-r-d-engineer-embedded-software-xvi5945884
