stt,tên việc,link
15,"Nhân Viên Kinh Doanh Thiết Bị Gps, Camera Hành Trình.Lương Cứng 8-12tr+ Hoa Hồng.Thu Nhập 15-35tr",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thiet-bi-gps-camera-hanh-trinh-luong-cung-8-12tr-hoa-hong-thu-nhap-15-35tr-xvi6051850
16,Giám Sát MEP/ Kỹ Sư Cơ Điện - Lương Thưởng Hấp Dẫn,https://vn.joboko.com/viec-lam-giam-sat-mep-ky-su-co-dien-luong-thuong-hap-dan-xvi6113016
17,International Business Development Lead,https://vn.joboko.com/viec-lam-international-business-development-lead-xvi6106428
18,GIÁM SÁT MEP - THƯỞNG,https://vn.joboko.com/viec-lam-giam-sat-mep-luong-thuong-hap-dan-xvi5833629
19,Chuyên Viên Kỹ Thuật Cơ Điện Lạnh,https://vn.joboko.com/viec-lam-chuyen-vien-ky-thuat-co-dien-lanh-xvi6016688
20,Quản Lý Kỹ Thuật,https://vn.joboko.com/viec-lam-quan-ly-ky-thuat-xvi6029297
21,Nhân Viên Cơ Điện Nước,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-nuoc-xvi6081773
22,HRIS Executive,https://vn.joboko.com/viec-lam-hris-executive-xvi3907862
23,Technical Engineer,https://vn.joboko.com/viec-lam-technical-engineer-xvi5847100
24,Nhân Viên Thiết Kế 3D Hàng Gia Dụng B2B,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-3d-hang-gia-dung-b2b-xvi6063027
25,CONTINUOUS IMPROVEMENT SPECIALIST,https://vn.joboko.com/viec-lam-continuous-improvement-specialist-xvi6005185
26,Senior Software Quality Control Executive,https://vn.joboko.com/viec-lam-senior-software-quality-control-executive-xvi4957470
27,Chuyên viên Cấp cao Phân tích Dữ liệu,https://vn.joboko.com/viec-lam-chuyen-vien-cap-cao-phan-tich-du-lieu-xvi5086600
28,Kỹ Thuật Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-ky-thuat-hien-truong-co-dien-xvi6095456
29,Senior Back End Development Executive,https://vn.joboko.com/viec-lam-senior-back-end-development-executive-xvi5023706
30,Editor (Chuyên Viên Quay/Dựng),https://vn.joboko.com/viec-lam-editor-chuyen-vien-quay-dung-xvi6081449
31,Kỹ Sư Điện - Lương Up To 25 Triệu (Long An),https://vn.joboko.com/viec-lam-ky-su-dien-luong-up-to-25-trieu-long-an-xvi6113189
32,Kỹ Thuật Viên Bảo Trì,https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-dong-nai-long-an-quang-ninh-bac-ninh-xvi5917262
33,Nhân Viên Kinh Doanh Thị Trường Giải Pháp Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thi-truong-giai-phap-phan-mem-xvi6094163
34,"Nhân Viên IT, Biết Tiếng Trung Sơ Cấp (Đi Làm Ngay)",https://vn.joboko.com/viec-lam-nhan-vien-it-biet-tieng-trung-so-cap-di-lam-ngay-xvi6099543
35,Frontend Developer (Mid-Senior),https://vn.joboko.com/viec-lam-frontend-developer-mid-senior-xvi6076200
36,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6040235
37,Data Engineer,https://vn.joboko.com/viec-lam-data-engineer-xvi5625809
38,Kỹ Sư Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-tu-dong-hoa-xvi6074722
39,Trưởng nhóm Hóa Lý,https://vn.joboko.com/viec-lam-nha-may-truong-nhom-hoa-ly-xvi5871286
40,IT HELPDESK SPECIALIST (CONTRACTOR),https://vn.joboko.com/viec-lam-it-helpdesk-specialist-contractor-xvi6062448
41,Nhân viên IT - Phát triển phần mềm (Software Developer),https://vn.joboko.com/viec-lam-nhan-vien-it-phat-trien-phan-mem-software-developer-xvi6052665
42,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
43,Media Executive - Nhân Viên Quay Chụp,https://vn.joboko.com/viec-lam-media-executive-nhan-vien-quay-chup-xvi6019917
44,"Đội Trưởng Kỹ Thuật Điện, Âm Thanh, Ánh Sáng",https://vn.joboko.com/viec-lam-doi-truong-ky-thuat-dien-am-thanh-anh-sang-xvi6090001
45,Brand Product Developer (Footwear),https://vn.joboko.com/viec-lam-brand-product-developer-footwear-xvi6094837
46,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi5970338
47,Kỹ Thuật Viên Chế Tạo Máy,https://vn.joboko.com/viec-lam-ky-thuat-vien-che-tao-may-xvi6103219
48,Nhân viên Kỹ thuật IT (mạng máy tính),https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-it-mang-may-tinh-xvi6026396
49,Nhân Viên IT (Helpdesk),https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-xvi6105570
50,Kỹ Sư Lắp Đặt Hệ Thống Điện Lạnh,https://vn.joboko.com/viec-lam-ky-su-lap-dat-he-thong-dien-lanh-xvi6029248
51,Chuyên viên ERP,https://vn.joboko.com/viec-lam-chuyen-vien-erp-xvi6104285
52,Java Backend,https://vn.joboko.com/viec-lam-java-backend-xvi5688230
53,Sport Scout,https://vn.joboko.com/viec-lam-sport-scout-xvi5977119
54,"Nhân Viên Nghiên Cứu Và Phát Triển Công Nghệ AI/Phần Mềm - Ngành Dược, Y Tế (Khu Vực HCM, HN)",https://vn.joboko.com/viec-lam-nhan-vien-nghien-cuu-va-phat-trien-cong-nghe-ai-phan-mem-nganh-duoc-y-te-khu-vuc-hcm-hn-xvi6112808
55,Kỹ Thuật Viên Máy Tính,https://vn.joboko.com/viec-lam-ky-thuat-vien-may-tinh-xvi6053158
56,Kỹ Sư Điện/ Điện Công Nghiệp/ Cơ Khí - Đi Làm Ngay,https://vn.joboko.com/viec-lam-ky-su-dien-dien-cong-nghiep-co-khi-di-lam-ngay-xvi6095895
57,Footwear Developer - Chuyên viên khai thác giày,https://vn.joboko.com/viec-lam-footwear-developer-chuyen-vien-khai-thac-giay-xvi6055945
58,"Chủ Quản QA, QC",https://vn.joboko.com/viec-lam-chu-quan-qa-qc-xvi6070404
59,Nhân Viên Kỹ Thuật - Đi Làm Ngay,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-di-lam-ngay-xvi6111967
60,Nhân Viên Lập Trình Plc,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-plc-xvi6095774
61,Nhân Viên Edit/ Quay Dựng Video,https://vn.joboko.com/viec-lam-nhan-vien-edit-quay-dung-video-xvi6090879
62,Nhân Viên Kinh Doanh Điện Năng Lượng Mặt Trời,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-dien-nang-luong-mat-troi-xvi6104240
63,Senior Fullstack Developer(Java/Spring Boot/React),https://vn.joboko.com/viec-lam-senior-fullstack-developer-java-spring-boot-react-xvi6005739
64,Commercialize Developer - Nhân viên khai thác giày,https://vn.joboko.com/viec-lam-commercialize-developer-nhan-vien-khai-thac-giay-xvi6055788
65,Nhân Viên Kỹ Thuật Trạm Sạc Xe Điện,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-tram-sac-xe-dien-xvi6040018
66,Kỹ Sư Nhiệt Lạnh - Heat & Cold Engineer,https://vn.joboko.com/viec-lam-ky-su-nhiet-lanh-heat-cold-engineer-xvi6103215
67,Giám Sát MEP - Ưu Tiên 1-5 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-giam-sat-mep-uu-tien-1-5-nam-kinh-nghiem-xvi6059398
68,"Nhân Viên Kinh Doanh Phần Mềm, Đi Thị Trường - Thu Nhập Đến 20Triệu/Tháng - Tại Hồ Chí Minh, Bình Dương, Long An",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-di-thi-truong-thu-nhap-den-20trieu-thang-tai-ho-chi-minh-binh-duong-long-an-xvi6109198
69,"Nhân Viên IT, Biết Tiếng Trung Sơ Cấp (Đi Làm Ngay)",https://vn.joboko.com/viec-lam-nhan-vien-it-biet-tieng-trung-so-cap-di-lam-ngay-xvi6104218
70,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6103221
71,"Chuyên Viên ERP (Bến Lức, Long An)",https://vn.joboko.com/viec-lam-chuyen-vien-erp-ben-luc-long-an-xvi6100670
72,"Nhân Viên Đào Tạo Kiêm Phát Triển Sản Phẩm Product Development Specialist (Ngành Dược, Y Tế)",https://vn.joboko.com/viec-lam-nhan-vien-dao-tao-kiem-phat-trien-san-pham-product-development-specialist-nganh-duoc-y-te-xvi6067483
73,"Kỹ Thuật Viên/ Nhân Viên Sửa Chữa Điện - Điện Tử, Lương Cứng Từ 8 Triệu",https://vn.joboko.com/viec-lam-ky-thuat-vien-nhan-vien-sua-chua-dien-dien-tu-luong-cung-tu-8-trieu-xvi6038255
74,Kĩ Sư Cơ,https://vn.joboko.com/viec-lam-ki-su-co-xvi6029278
75,IT Executive & Lead (Infrastructure & Factory Support),https://vn.joboko.com/viec-lam-it-executive-lead-infrastructure-factory-support-xvi6097838
76,Giám Sát MEP,https://vn.joboko.com/viec-lam-giam-sat-mep-xvi6059280
77,Nhân Viên Phân Tích Dữ Liệu,https://vn.joboko.com/viec-lam-nhan-vien-phan-tich-du-lieu-xvi6108359
78,IT Business Analyst (MES),https://vn.joboko.com/viec-lam-it-business-analyst-mes-xvi6026760
79,Nhân Viên Kỹ Thuật In Ấn,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-in-an-xvi6088478
80,Nhân Viên Vận Hành Máy Vải - Đi Làm Luôn,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-vai-di-lam-luon-xvi6099095
81,Chỉ Huy Phó - Thi Công Hệ Thống Cơ Điện,https://vn.joboko.com/viec-lam-chi-huy-pho-thi-cong-he-thong-co-dien-xvi6094165
82,Nhân Viên Phân Tích Số Liệu & Giám Sát Sản Xuất,https://vn.joboko.com/viec-lam-nhan-vien-phan-tich-so-lieu-giam-sat-san-xuat-xvi6094052
83,Footwear Product Developer/ Manager,https://vn.joboko.com/viec-lam-footwear-product-developer-manager-xvi5883113
84,Kỹ Thuật Điện,https://vn.joboko.com/viec-lam-ky-thuat-dien-xvi6115321
85,Quality System Engineer - Kỹ sư hệ thống chất lượng (có xe đưa đón ở TP HCM),https://vn.joboko.com/viec-lam-quality-system-engineer-ky-su-he-thong-chat-luong-co-xe-dua-don-o-tp-hcm-xvi6020051
86,Business Development Executive,https://vn.joboko.com/viec-lam-business-development-executive-xvi6111537
87,IT INFRASTRUCTURE EXECUTIVE,https://vn.joboko.com/viec-lam-it-infrastructure-executive-xvi1741014
88,Nhân Viên Vận Hành Máy Thuốc BVTV,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-thuoc-bvtv-xvi6078208
89,Export Sales Executive (Electronics/PCBA Products),https://vn.joboko.com/viec-lam-export-sales-executive-electronics-pcba-products-xvi6073693
90,IT Support/IT Infrastructure,https://vn.joboko.com/viec-lam-it-support-it-infrastructure-xvi6084252
91,Kỹ Thuật Viên SMT - Technician,https://vn.joboko.com/viec-lam-ky-thuat-vien-smt-technician-xvi6072287
92,International Sales Executive,https://vn.joboko.com/viec-lam-international-sales-executive-xvi6008243
93,Nhân Viên Bảo Trì (Ngành Điện ),https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-nganh-dien-xvi6097943
94,Nhân Viên IT Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-it-phan-mem-xvi6071620
95,Bảo Trì Cơ Điện,https://vn.joboko.com/viec-lam-bao-tri-co-dien-xvi6097941
96,Data Engineer and Dashboard Senior Staff (Long An),https://vn.joboko.com/viec-lam-data-engineer-and-dashboard-senior-staff-long-an-xvi6068581
97,Tổ Trưởng Quản Lý Hệ Thống IT,https://vn.joboko.com/viec-lam-to-truong-quan-ly-he-thong-it-xvi6071604
98,Technician - Sửa Chữa Máy Game (Fulltime/PartTime),https://vn.joboko.com/viec-lam-technician-sua-chua-may-game-fulltime-parttime-xvi6096657
99,Nhân Viên IT Helpdesk,https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-xvi6092990
100,Nhân Viên Phần Mềm Tài Sản Cố Định,https://vn.joboko.com/viec-lam-nhan-vien-phan-mem-tai-san-co-dinh-xvi6021448
101,Chuyên Viên ERP,https://vn.joboko.com/viec-lam-chuyen-vien-erp-xvi6096154
102,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-ky-su-dien-xvi5885861
103,Nhân Viên Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-xvi6059283
104,Chuyên Viên Thiết Kế Đồ Họa,https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-do-hoa-packaging-branding-xvi5814405
105,Nhân Viên Chụp Ảnh Studio,https://vn.joboko.com/viec-lam-nhan-vien-chup-anh-studio-xvi6100586
106,Battery Assembly Engineering Manager,https://vn.joboko.com/viec-lam-battery-assembly-engineering-manager-xvi6067362
107,dụng lập trình viên C#,https://vn.joboko.com/viec-lam-tuyen-dung-lap-trinh-vien-c-xvi4501970
108,Phó Phòng Quản Lý Hệ Thống ERP/MES,https://vn.joboko.com/viec-lam-pho-phong-quan-ly-he-thong-erp-mes-xvi6071624
