stt,tên việc,link
12,Kỹ Sư Điện (Điện Công Nghiệp),https://vn.joboko.com/viec-lam-ky-su-dien-dien-cong-nghiep-xvi6090743
13,Mobile Engineer Security Product,https://vn.joboko.com/viec-lam-mobile-engineer-security-product-xvi6058133
14,Nhân Viên Video Editor/ Quay Dựng Video (Thu Nhập 10 - 15 Triệu) Tại Thanh Hóa Và Hưng Yên,https://vn.joboko.com/viec-lam-nhan-vien-video-editor-quay-dung-video-thu-nhap-10-15-trieu-tai-thanh-hoa-va-hung-yen-xvi6019003
15,Nhân Viên CNC,https://vn.joboko.com/viec-lam-nhan-vien-cnc-xvi5864159
16,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
17,Chuyên Viên Kinh Doanh Điện/ Điện Nhẹ/ Điện Thông Minh,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-dien-dien-nhe-dien-thong-minh-xvi6089167
18,Chỉ Huy Phó - Cơ Điện,https://vn.joboko.com/viec-lam-chi-huy-pho-co-dien-xvi6074221
19,Chuyên Viên Thiết Kế Hình Ảnh,https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-hinh-anh-xvi6086206
20,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi5876478
21,Nhân Viên Kỹ Thuật Điện Nhẹ,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-nhe-xvi6102780
22,Kỹ Sư Cơ Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-xvi6101571
23,Chỉ Huy Phó Cơ Điện,https://vn.joboko.com/viec-lam-chi-huy-pho-co-dien-xvi6073597
24,Senior QA/QC Test Engineer,https://vn.joboko.com/viec-lam-senior-qa-qc-test-engineer-xvi5953868
25,Nhân Viên Thiết Kế,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-xvi6110583
26,Back-end Engineer Python,https://vn.joboko.com/viec-lam-back-end-engineer-python-xvi6053472
27,System Admin,https://vn.joboko.com/viec-lam-system-admin-xvi6096843
28,Kĩ Thuật Viên Vận Hành Máy CNC ( Ngành Kính ),https://vn.joboko.com/viec-lam-ki-thuat-vien-van-hanh-may-cnc-nganh-kinh-xvi6057797
29,IT Business Analyst (MES),https://vn.joboko.com/viec-lam-it-business-analyst-mes-xvi6026760
30,Nhân Viên Kỹ Thuật Đi Làm Ngay,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-di-lam-ngay-xvi6090373
31,Kỹ Thuật Viên Điện/ Điện Nhẹ/ Điện Thông Minh,https://vn.joboko.com/viec-lam-ky-thuat-vien-dien-dien-nhe-dien-thong-minh-xvi6086275
32,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6101422
33,Kỹ Sư IT,https://vn.joboko.com/viec-lam-ky-su-it-xvi6013724
34,Kỹ Sư IT,https://vn.joboko.com/viec-lam-ky-su-it-xvi6088445
35,Nhân Viên Tư Vấn Phần Mềm Trực Tiếp,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-truc-tiep-xvi6073522
36,"Cán Bộ Hồ Sơ Dự Án (Hạng Mục Điện Nhẹ) Tại Hà Nội, Thanh Hóa, Vũng Tàu, Phú Quốc, Đà Nẵng",https://vn.joboko.com/viec-lam-can-bo-ho-so-du-an-hang-muc-dien-nhe-tai-ha-noi-thanh-hoa-vung-tau-phu-quoc-da-nang-xvi6021537
37,"Mobile Security Engineer C language, C++, Swift",https://vn.joboko.com/viec-lam-mobile-security-engineer-c-language-c-swift-xvi6059969
38,Nhân Viên Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-xvi6059283
39,Nhân Viên Kinh Doanh - Thanh Hóa - Ninh Bình,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thanh-hoa-ninh-binh-xvi4677889
40,Nhân Viên Tư Vấn Trực Tiếp - KiotViet,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-truc-tiep-kiotviet-xvi6061540
